word_id,spelling,dictionary_headword,phonetic_reference,translation_reference,definition_en_reference,inflections_reference,source_id,match_method,review_status,issues
cet4-w-a5423c1f105cca0f810d,theatrical,theatrical,θi'ætrikl,"a. 剧场的, 夸张的, 戏剧性的
n. 戏剧演出","a. of or relating to the theater
a. suited to or characteristic of the stage or theater",s:theatricals,ecdict-bc015ed2e24a,exact,draft,
cet4-w-b71d75920921f906dffd,theft,theft,θeft,"n. 盗窃, 失窃, 盗窃罪, 赃物
[法] 盗窃行为, 偷窃, 失窃",n the act of taking something from someone unlawfully,s:thefts,ecdict-bc015ed2e24a,exact,draft,
cet4-w-1171e3f32c9c13ec2481,their,their,ðєә,pron. 他们的,"pron. & a. The possessive case of the personal pronoun they;
   as, their houses; their country.",,ecdict-bc015ed2e24a,exact,draft,
cet4-w-d79f1185febb6bf27a51,theirs,theirs,ðєәz,pron. 他们的,,,ecdict-bc015ed2e24a,exact,draft,
cet4-w-c596ea89888638ce60d7,them,them,ðem,"pron. 他们, 她们, 它们",pron. The objective case of they. See They.,s:thems,ecdict-bc015ed2e24a,exact,draft,
cet4-w-a312b49b9fa329deef1a,theme,theme,θi:m,"n. 主题, 话题, 题目","n. a unifying idea that is a recurrent element in literary or artistic work
n. (music) melodic subject of a musical composition
v. provide with a particular theme or motive",s:themes,ecdict-bc015ed2e24a,exact,draft,
cet4-w-400d011e66c5a95eb108,themselves,themselves,ðәm'selvz,"pron. 他们自己, 她们自己, 它们自己","pron. The plural of himself, herself, and itself. See
   Himself, Herself, Itself.",,ecdict-bc015ed2e24a,exact,draft,
cet4-w-3b4eb5a58e0517adaa80,then,then,ðen,"adv. 然后, 当时
conj. 然后, 当时
n. 那时","n. that time; that moment
s. at a specific prior time
r. subsequently or soon afterward (often used as sentence connectors)
r. in that case or as a consequence",,ecdict-bc015ed2e24a,exact,draft,
cet4-w-5284acf983c6d89d1540,theoretical,theoretical,θiә'retikәl,"a. 理论的, 理论上的, 假设的, 推理的
[计] 理论的","a. concerned primarily with theories or hypotheses rather than practical considerations
a. concerned with theories rather than their practical applications",,ecdict-bc015ed2e24a,exact,draft,
cet4-w-8d94356bdac38b159a1f,theory,theory,'θiәri,"n. 理论, 学说, 原理, 意见, 推测
[化] 理论","n. a well-substantiated explanation of some aspect of the natural world; an organized system of accepted knowledge that applies in a variety of circumstances to explain a specific set of phenomena
n. a belief that can guide behavior",s:theories,ecdict-bc015ed2e24a,exact,draft,
cet4-w-b278be260d12502dc362,therapeutic,therapeutic,.θerә'pju:tik,"a. 治疗的, 有益于健康的
[医] 治疗的; 治疗学的",a. relating to or involved in therapy,,ecdict-bc015ed2e24a,exact,draft,
cet4-w-6b3fc1bad13caac60c89,therapeutical,therapeutical,",θerә'pju:tikәl","a. 治疗的, 治疗学的, 疗法的
[化] 治疗的",a relating to or involved in therapy,,ecdict-bc015ed2e24a,exact,draft,
cet4-w-d53c5ad9e5dffdba6fe6,therapist,therapist,'θerәpist,"n. 治疗学家
[医] 治疗学家",n. a person skilled in a particular type of therapy,s:therapists,ecdict-bc015ed2e24a,exact,draft,
cet4-w-145746af935928f11ae9,therapy,therapy,'θerәpi,"n. 治疗
[医] 疗法, 治疗",n. (medicine) the act of caring for someone (as by medication or remedial training etc.),s:therapies,ecdict-bc015ed2e24a,exact,draft,
cet4-w-73ea8c476e65ae8046b3,there,there,ðєә,adv. 在那里,"n. a location other than here; that place
r. in or at that place
r. in that matter
r. to or toward that place; away from the speaker",,ecdict-bc015ed2e24a,exact,draft,
cet4-w-41df69f1e483e6e3649d,thereby,thereby,'ðєәbai,adv. 因此,r. by that means or because of that,,ecdict-bc015ed2e24a,exact,draft,
cet4-w-0131e944d24908bc2d37,therefore,therefore,'ðєәfɒ:,"adv. 因此, 所以",r. (used to introduce a logical conclusion) from that fact or reason or as a result,,ecdict-bc015ed2e24a,exact,draft,
cet4-w-f63a18df8331557ee216,thermometer,thermometer,θә'mɒmitә,"n. 温度计, 体温计
[化] 温度计",n. measuring instrument for measuring temperature,s:thermometers,ecdict-bc015ed2e24a,exact,draft,
cet4-w-b01ccd1f9d151315416c,these,these,ði:z,pron. 这些,"pron. The plural of this. See This.
pl.  of This",,ecdict-bc015ed2e24a,exact,draft,
cet4-w-d957b6d9c9509ad6d0bb,thesis,thesis,'θi:sis,"n. 论题, 论文",n. an unproved statement put forward as a premise in an argument,s:theses,ecdict-bc015ed2e24a,exact,draft,
cet4-w-c82b846ab429b8137eff,they,they,ðei,"pron. 他们, 它们","obj. The plural of he, she, or it. They is never used
   adjectively, but always as a pronoun proper, and sometimes refers to
   persons without an antecedent expressed.",,ecdict-bc015ed2e24a,exact,draft,
cet4-w-3c30f4a76e39580e467a,thick,thick,θik,"a. 厚的, 粗壮的, 浓的, 迟钝的, 浑浊的, 多雾的, 过分的, 口齿不清的
adv. 厚地, 密地, 浓浓地
n. 最浓处, 最厚处, 最密集处
[计] 暗, 粗线","a. not thin; of a specific thickness or of relatively great extent from one surface to the opposite usually in the smallest of the three solid dimensions
s. having component parts closely crowded together
a. relatively dense in consistency
s. (of darkness) very intense",r:thicker/t:thickest,ecdict-bc015ed2e24a,exact,draft,
cet4-w-d68355842ff3f757854d,thief,thief,θi:f,"n. 小偷, 贼
[化] 取样",n. a criminal who takes property belonging to someone else with the intention of keeping it or selling it,s:thieves,ecdict-bc015ed2e24a,exact,draft,
cet4-w-936be3d7a3c250f65830,thin,thin,θin,"a. 薄的, 细的, 瘦的, 稀疏的, 稀薄的, 淡的, 弱的, 空洞的
vt. 使变薄, 使变细, 使稀少, 使淡
vi. 变薄, 变细, 变少, 变淡
adv. 薄地, 稀疏地, 微弱地
n. 细小部分","v. lose thickness; become thin or thinner
v. make thin or thinner
a. of relatively small extent from one surface to the opposite or in cross section
a. lacking excess flesh",r:thinner/i:thinning/t:thinnest/d:thinned/3:thins/p:thinned,ecdict-bc015ed2e24a,exact,draft,
cet4-w-d741035bf56bee022233,thing,thing,θiŋ,"n. 事物, 东西, 物, 用品, 事, 事件, 情况, 行为, 特征","n. a special situation
n. an action
n. a special abstraction
n. an artifact",s:things,ecdict-bc015ed2e24a,exact,draft,
cet4-w-93b8eb018d7c771f20cd,think,think,θiŋk,"vt. 想, 考虑, 想起, 想像, 打算, 认为
vi. 思考, 料想
n. 想法
a. 思想的","n. an instance of deliberate thinking
v. judge or regard; look upon; judge
v. expect, believe, or suppose
v. use or exercise the mind or one's power of reason in order to make inferences, decisions, or arrive at a solution or judgments",p:thought/d:thought/i:thinking/3:thinks,ecdict-bc015ed2e24a,exact,draft,
cet4-w-ce7200f93e523c89dc74,thinking,thinking,'θiŋkiŋ,"n. 思考, 思想
a. 思考的, 有理性的",n. the process of using your mind to consider something carefully,0:think/1:i/i:thinking,ecdict-bc015ed2e24a,exact,draft,
cet4-w-5f4306905e5a7651ed53,third,third,θә:d,"num. 第三, 三分之一
[机] 第三; 第三的","n. following the second position in an ordering or series
n. the musical interval between one note and another three notes away from it
s. coming next after the second and just before the fourth in position
r. in the third place",,ecdict-bc015ed2e24a,exact,draft,
cet4-w-1552752022a726ff94e9,thirst,thirst,θә:st,"n. 口渴, 渴望
vi. 口渴, 渴望","n. a physiological need to drink
v. feel the need to drink",i:thirsting/s:thirsts/p:thirsted/3:thirsts/d:thirsted,ecdict-bc015ed2e24a,exact,draft,
cet4-w-abc51a5996e19689d6be,thirsty,thirsty,'θә:sti,"a. 口渴的, 渴望的, 干燥的","s. needing moisture
a. feeling a need or desire to drink
s. able to take in large quantities of moisture",r:thirstier/t:thirstiest,ecdict-bc015ed2e24a,exact,draft,
cet4-w-ce4864f5636e0a849a9f,thirteen,thirteen,'θә:'ti:n,"num. 十三, 十三个","n. the cardinal number that is the sum of twelve and one
s. being one more than twelve",,ecdict-bc015ed2e24a,exact,draft,
cet4-w-278cf96ca13f938cba5f,thirty,thirty,'θә:ti,"num. 三十, 三十个","n. the cardinal number that is the product of ten and three
s. being ten more than twenty",,ecdict-bc015ed2e24a,exact,draft,
cet4-w-813cb7f47982ab6220a2,this,this,θis,"pron. 这, 本
a. 这, 本
adv. 这么","pron. & a. As a demonstrative pronoun, this denotes something
   that is present or near in place or time, or something just mentioned,
   or that is just about to be mentioned.
pron. & a. As an adjective, this has the same demonstrative
   force as the pronoun, but is followed by a noun; as, this book; this
   way to town.",,ecdict-bc015ed2e24a,exact,draft,
cet4-w-30683083105eb3a361ea,thorough,thorough,'θʌrә,"a. 十分的, 彻底的",s. painstakingly careful and accurate,,ecdict-bc015ed2e24a,exact,draft,
cet4-w-605aee3081b7a498ba59,those,those,ðәuz,pron. 那些,pron. The plural of that. See That.,,ecdict-bc015ed2e24a,exact,draft,
cet4-w-bddd3b6328ea53143368,though,though,ðәu,"adv. 然而, 可是
conj. 虽然, 纵然",r. (postpositive) however,,ecdict-bc015ed2e24a,exact,draft,
cet4-w-b91ac6e53938cb55a6fc,thought,thought,θɒ:t,"n. 想法, 思想, 思维, 关心, 挂念
think的过去式和过去分词",n. the organized beliefs of a period or group or individual,0:think/1:pd/s:thoughts,ecdict-bc015ed2e24a,exact,draft,
cet4-w-19e3d12897cf25259481,thoughtful,thoughtful,'θɒ:tful,"a. 深思的, 体贴的","s. having intellectual depth
a. exhibiting or characterized by careful thought
s. acting with or showing thought and good sense
s. considerate of the feelings or well-being of others",,ecdict-bc015ed2e24a,exact,draft,
cet4-w-f9e48cff1e80683481a2,thousand,thousand,'θauznd,"num. 千
a. 成千的, 许多的
n. 许许多多","n. the cardinal number that is the product of 10 and 100
s. denoting a quantity consisting of 1,000 items or units",,ecdict-bc015ed2e24a,exact,draft,
cet4-w-d3ebb9c915e9d39916f1,thread,thread,θred,"n. 线, 丝, 纤维, 线索
vt. 穿线于, 穿过, 通过, 用线穿成
vi. 穿过
[计] 线索, 线程","n. a fine cord of twisted fibers (of cotton or silk or wool or nylon etc.) used in sewing and weaving
v. pass a thread through
v. remove facial hair by tying a fine string around it and pulling at the string
v. pass through or into",s:threads/p:threaded/i:threading/d:threaded/3:threads,ecdict-bc015ed2e24a,exact,draft,
cet4-w-7724e26d894157f8ca94,threat,threat,θret,"n. 恐吓, 恶兆, 威胁
[经] 威胁","n. a warning that something unpleasant is imminent
n. declaration of an intention or a determination to inflict harm on another",s:threats,ecdict-bc015ed2e24a,exact,draft,
cet4-w-cafbbc645381f4495726,threaten,threaten,'θretn,"vt. 恐吓, 威胁, 预示...的凶兆
vi. 威胁, 恫吓, 可能来临","v. to utter intentions of injury or punishment against:""He threatened me when I tried to call the police""
v. to be a menacing indication of something:""The clouds threaten rain""",d:threatened/i:threatening/p:threatened/3:threatens,ecdict-bc015ed2e24a,exact,draft,
cet4-w-95a71304ef724fd243cf,three,three,θri:,"num. 三, 三个","n. the cardinal number that is the sum of one and one and one
s. being one more than two",,ecdict-bc015ed2e24a,exact,draft,
cet4-w-66d119aff2babdcf359a,thrive,thrive,θraiv,"vi. 繁荣, 兴旺, 茁壮成长
[经] 兴旺, 繁荣, 旺盛",v. make steady progress; be at the high point in one's career or reach a high point in historical significance or importance,3:thrives/p:thrived/i:thriving/d:thrived,ecdict-bc015ed2e24a,exact,draft,
cet4-w-2d52476796317ec3613d,throat,throat,θrәut,"n. 咽喉, 喉咙, 嗓音
vt. 用喉音说, 开沟于","n. the passage to the stomach and lungs; in the front part of the neck below the chin and above the collarbone
n. an opening in the vamp of a shoe at the instep
n. a passage resembling a throat in shape or function; 
n. the part of an animal's body that corresponds to a person's throat",s:throats,ecdict-bc015ed2e24a,exact,draft,
cet4-w-22d92415c7ab4e2c5737,through,through,θru:,"adv. 穿越, 从头至尾, 到底, 因为
prep. 经过, 穿过
a. 对穿的, 直达的, 完结的","s. (of a route or journey etc.) continuing without requiring stops or changes
r. from beginning to end
r. over the whole distance
r. to completion",,ecdict-bc015ed2e24a,exact,draft,
cet4-w-842da23bc60c618c4051,throughout,throughout,θru:'aut,"adv. 到处, 贯穿全部地, 自始至终
prep. 遍及, 在各处
[计] 吞吐量",r. from first to last,,ecdict-bc015ed2e24a,exact,draft,
cet4-w-45afc174c2e182208e67,throw,throw,θrәu,"vt. 投, 掷, 抛, 发射, 摔下, 匆匆穿上(或脱下), 抛弃, 摆脱
vi. 丢, 掷, 抛
n. 投掷, 掷骰子, 冒险","n. the act of throwing (propelling something with a rapid movement of the arm and wrist)
n. a single chance or instance
n. the maximum movement available to a pivoted or reciprocating piece by a cam
n. bedclothes consisting of a lightweight cloth covering (an afghan or bedspread) that is casually thrown over something",d:thrown/p:threw/i:throwing/3:throws/s:throws,ecdict-bc015ed2e24a,exact,draft,
cet4-w-2debea1ef60bb8ddd0bd,thrust,thrust,θrʌst,"n. 插, 戳, 刺, 猛推, 口头攻击, 推力
vt. 插入, 猛推, 刺, 戳, 强加, 延伸
vi. 插, 刺, 戳, 延伸, (用力)推","n. verbal criticism
v. push forcefully
v. press or force
v. force (molten rock) into pre-existing rock",p:thrust/0:thrust/1:pd/d:thrust/i:thrusting/s:thrusts/3:thrusts,ecdict-bc015ed2e24a,exact,draft,
cet4-w-33953e4e837546a1d6b4,thumb,thumb,θʌm,"n. 拇指
vt. 以拇指拨弄, 笨拙地摆弄, 用拇指翻旧, 迅速翻阅, 作搭车手势","n. the thick short innermost digit of the forelimb
n. the part of a glove that provides a covering for the thumb",s:thumbs/p:thumbed/i:thumbing/3:thumbs/d:thumbed,ecdict-bc015ed2e24a,exact,draft,
cet4-w-6c774e4d877a93525a68,thunder,thunder,'θʌndә,"n. 雷, 雷声
vi. 打雷, 轰隆地响, 怒喝
vt. 大声喊出, 轰隆地发出","n. a booming or crashing noise caused by air expanding along the path of a bolt of lightning
v. move fast, noisily, and heavily
v. utter words loudly and forcefully
v. be the case that thunder is being heard",p:thundered/i:thundering/s:thunders/d:thundered/3:thunders,ecdict-bc015ed2e24a,exact,draft,
cet4-w-7fd2df9319e48d727170,thunderous,thunderous,'θʌndәrәs,"a. 将要打雷的, 像打雷的",s. extremely ominous,,ecdict-bc015ed2e24a,exact,draft,
cet4-w-06890bc0b0b054e34d49,Thursday,Thursday,'θә:zdi,n. 星期四,n. the fifth day of the week; the fourth working day,s:thursdays,ecdict-bc015ed2e24a,exact,draft,
cet4-w-a5fa27da73180c30f625,thus,thus,ðʌs,"adv. 如此, 因此, 到如此程度
[医] 乳香",r. in the way indicated; (`thusly' is a nonstandard variant),,ecdict-bc015ed2e24a,exact,draft,
cet4-w-dced7fb4f968bc07bad8,tick,tick,tik,"n. 滴答声, 一瞬间, 壁虱, 褥套, 信用, 赊欠
vi. 滴答响, 活动
vt. 滴答地记录, 标记号于","n. a metallic tapping sound
n. any of two families of small parasitic arachnids with barbed proboscis; feed on blood of warm-blooded animals
n. a light mattress
v. make a sound like a clock or a timer",i:ticking/s:ticks/p:ticked/d:ticked/3:ticks,ecdict-bc015ed2e24a,exact,draft,
cet4-w-a7938020eaa3025d2479,ticket,ticket,'tikit,"n. 票, 券, 车票, 标签, 入场券, 证明书
vt. 加标签于, 为...购票","n. a commercial document showing that the holder is entitled to something (as to ride on public transportation or to enter a public entertainment)
n. a summons issued to an offender (especially to someone who violates a traffic regulation)
n. the appropriate or desirable thing
v. issue a ticket or a fine to as a penalty",s:tickets/i:ticketing/p:ticketed/3:tickets/d:ticketed,ecdict-bc015ed2e24a,exact,draft,
cet4-w-5b515c5204fc6ca93dd2,tidal,tidal,'taidl,"a. 潮汐的, 受潮汐影响的",a. of or relating to or caused by tides,,ecdict-bc015ed2e24a,exact,draft,
cet4-w-c27f15368ba1cc7de1da,tide,tide,taid,"n. 潮, 潮汐, 趋势, 潮流, 涨潮, 高潮
vt. 使随潮漂流
vi. 顺潮行驶","n. the periodic rise and fall of the sea level under the gravitational pull of the moon
n. something that may increase or decrease (like the tides of the sea)
n. there are usually two high and two low tides each day
v. rise or move forward",s:tides/i:tiding/p:tided/3:tides/d:tided,ecdict-bc015ed2e24a,exact,draft,
cet4-w-f8b857a8c20eb5a8365a,tidy,tidy,'taidi,"n. 椅子的背罩, 装杂物的容器
a. 整齐的, 有条理的
vt. 弄整齐, 收拾, 整理
vi. 整理, 收拾","n. receptacle that holds odds and ends (as sewing materials)
v. put (things or places) in order
a. marked by order and cleanliness in appearance or habits",i:tidying/p:tidied/d:tidied/r:tidier/3:tidies/t:tidiest/s:tidies,ecdict-bc015ed2e24a,exact,draft,
cet4-w-f1dc7271b6035b082838,tie,tie,tai,"n. 带子, 线, 鞋带, 领带, 领结, 关系, 束缚, 平局, 不分胜负
vt. 系, 打结, 扎, 约束, 与...成平局
vi. 结合, 打结, 不分胜负","n. equality of score in a contest
n. a horizontal beam used to prevent two other structural members from spreading apart or separating
n. (music) a slur over two notes of the same pitch; indicates that the note is to be sustained for their combined time value
n. one of the cross braces that support the rails on a railway track",d:tied/s:ties/p:tied/i:tying/3:ties,ecdict-bc015ed2e24a,exact,draft,
cet4-w-2ff614a0cb0580a5b29b,tiger,tiger,'taigә,"n. 老虎, 虎, 凶暴的人","n. a fierce or audacious person
n. large feline of forests in most of Asia having a tawny coat with black stripes; endangered",s:tigers,ecdict-bc015ed2e24a,exact,draft,
cet4-w-f0e009ed562bc641f462,tight,tight,tait,"a. 紧的, 密封的, 吝啬的, 严厉的
adv. 紧紧地","a. closely constrained or constricted or constricting
s. set so close together as to be invulnerable to penetration
s. affected by scarcity and expensive to borrow
a. of such close construction as to be impermeable",r:tighter/s:tights/t:tightest,ecdict-bc015ed2e24a,exact,draft,
cet4-w-f5b8f9529c6534f55bb3,tighten,tighten,'taitn,"vt. 勒紧, 使变紧
vi. 变紧, 绷紧","v. make tight or tighter
v. become tight or tighter",p:tightened/d:tightened/i:tightening/3:tightens,ecdict-bc015ed2e24a,exact,draft,
cet4-w-4b820e6599d06b2297b7,tigress,tigress,'taigris,"n. 母虎, 雌虎",n. a female tiger,s:tigresses/3:tigresses,ecdict-bc015ed2e24a,exact,draft,
cet4-w-1705072ed8667ca1ae80,till,till,til,"prep. 直到, 在...以前, 迄
conj. 直到...为止
vt. 耕种
n. 放钱的抽屉, 备用现金, 冰碛","n. unstratified soil deposited by a glacier; consists of sand and clay and gravel and boulders mixed together
v. work land as by ploughing, harrowing, and manuring, in order to make it ready for cultivation",s:tills/i:tilling/p:tilled/d:tilled/3:tills,ecdict-bc015ed2e24a,exact,draft,
cet4-w-1397c05c4380d7f5e50a,timber,timber,'timbә,"n. 木材, 木料
vt. 用木材建造","n. a beam made of wood
n. a post made of wood",s:timbers/p:timbered/d:timbered,ecdict-bc015ed2e24a,exact,draft,
cet4-w-fbdb988da8e049886d1a,time,time,taim,"n. 时间, 时侯, 时机, 时期, 期限, 次数, 节拍, 暂停, 规定时间
vt. 测定...的时间, 记录...的时间, 计时, 定时
a. 时间的, 记时的, 定时的, 定期的, 分期的
[计] DOS内部命令:用于显示或设定系统的时间","n. an instance or single occasion for some event
n. a period of time considered as a resource under your control and sufficient to accomplish something
n. an indefinite period (usually marked by specific attributes or activities)
n. a suitable moment",s:times/d:timed/i:timing/p:timed/3:times,ecdict-bc015ed2e24a,exact,draft,
cet4-w-a0b49e7f44a37534af42,timely,timely,'taili,"a. 及时的, 适时的
adv. 及时地","s. before a time limit expires
s. done or happening at the appropriate or proper time",,ecdict-bc015ed2e24a,exact,draft,
cet4-w-09f4f4422c3ed72d11d3,timing,timing,'taimiŋ,"n. 时间选择, 时间测定, 定时, 调速
[计] 定时器时钟","n. the time when something happens
n. the regulation of occurrence, pace, or coordination to achieve a desired effect (as in music, theater, athletics, mechanics)",s:timings/i:timing/0:timing/1:i,ecdict-bc015ed2e24a,exact,draft,
cet4-w-6ee02c20d2b8a25db655,tin,tin,tin,"n. 锡, 马口铁, 罐头
vt. 在...镀锡于
a. 锡制的
[计] tin阅读程序","n. a silvery malleable metallic element that resists corrosion; used in many alloys and to coat other metals to prevent corrosion; obtained chiefly from cassiterite where it occurs as tin oxide
n. a vessel (box, can, pan, etc.) made of tinplate and used mainly in baking
v. plate with tin
v. prepare (a metal) for soldering or brazing by applying a thin layer of solder to the surface",s:tins/i:tinning/d:tinned/p:tinned/3:tins,ecdict-bc015ed2e24a,exact,draft,
cet4-w-7df9c25851f3a311bbd5,tiny,tiny,'taini,"a. 很少的, 微小的",s very small,t:tiniest/r:tinier/s:tinies,ecdict-bc015ed2e24a,exact,draft,
cet4-w-f4d2539904f196ec9173,tip,tip,tip,"n. 顶, 尖端, 梢, 末端, 倾斜, 垃圾场, 小费, 轻击, 指点, 秘密消息
vt. 装顶端, 使倾斜, 使翻倒, 泄露, 告诫, 暗示, 给...小费, 轻击
vi. 倾斜, 翻倒, 倾覆, 踮脚走, 给小费
[计] 终端接口处理器, 提示, 技巧","n. the extreme end of something; especially something pointed
n. an indication of potential opportunity
v. cause to tilt
v. mark with a tip",s:tips/d:tipped/p:tipped/i:tipping/3:tips,ecdict-bc015ed2e24a,exact,draft,
cet4-w-c1c449901fe050a902be,tire,tire,taiә,"n. 轮胎, 头饰
vt. 使疲倦, 使厌烦, 打扮
vi. 疲劳, 厌倦","n. hoop that covers a wheel
v. lose interest or become bored with something or somebody
v. exhaust or get tired through overuse or great strain or stress",p:tired/3:tires/d:tired/i:tiring,ecdict-bc015ed2e24a,exact,draft,存在多个字形候选，需核对词性义项
cet4-w-f6bf2ceda29ffc877d70,tired,tired,taiәd,"a. 疲累的, 疲乏的, 厌倦的",a. depleted of strength or energy,d:tired/0:tired/1:dp/p:tired,ecdict-bc015ed2e24a,exact,draft,
cet4-w-619d779c6714fe2d3307,tireless,tireless,'taiәlis,"a. 不疲倦的, 不厌倦的, 不屈不挠的","s showing sustained enthusiastic action with unflagging vitality
s characterized by hard work and perseverance",,ecdict-bc015ed2e24a,exact,draft,
cet4-w-90ed7f2e8f3ff27ef8dc,tiresome,tiresome,'taiәsәm,"a. 累人的, 烦人的",s so lacking in interest as to cause mental weariness,,ecdict-bc015ed2e24a,exact,draft,
cet4-w-f0815fe27096e2f84d38,tiring,tiring,'taiәriŋ,"a. 引起疲劳的, 累人的
[医] 轮箍术(髌骨骨折时)","v lose interest or become bored with something or somebody
v exhaust or get tired through overuse or great strain or stress
v deplete
v cause to be bored
s producing exhaustion",0:tire/1:i/i:tiring,ecdict-bc015ed2e24a,exact,draft,
cet4-w-39b1c8bb2cf8454b1ef0,tissue,tissue,'tiʃu:,"n. 薄的织物, 薄纱, 棉纸, 组织, 一套
[化] 组织","n. part of an organism consisting of an aggregate of cells having a similar structure and function
n. a soft thin (usually translucent) paper",s:tissues/i:tissuing/p:tissued/3:tissues/d:tissued,ecdict-bc015ed2e24a,exact,draft,
cet4-w-132283506a4b0bf34c72,title,title,'taitl,"n. 头衔, 名称, 标题, 书名, 扉页, 权利, 资格, 冠军, 字幕
vt. 授予头衔, 加标题于
[计] 标题","n. a heading that names a statute or legislative bill; may give a brief summary of the matters it deals with
n. the name of a work of art or literary composition etc.
n. a general or descriptive heading for a section of a written work
n. an identifying appellation signifying status or function: e.g. `Mr.' or `General'",s:titles/d:titled/i:titling/p:titled/3:titles,ecdict-bc015ed2e24a,exact,draft,
cet4-w-c577449d22115b30d3f2,to,to,tu:,"prep. 到, 向, 趋于
adv. 向前","prep. The preposition to primarily indicates approach and arrival,
   motion made in the direction of a place or thing and attaining it,
   access; and also, motion or tendency without arrival; movement toward;
   -- opposed to from.
prep. Hence, it indicates motion, course, or tendency toward a
   time, a state or condition, an aim, or anything capable of being
   regarded as a limit to a tendency, movement, or action; as, he is going
   to a trade; he is rising to wealth and honor.
prep. In a very general way, and with innumerable varieties of
   application, to connects transitive verbs with their remoter or
   indirect object, and adjectives, nouns, and neuter or passive verbs
   with a following noun which limits their action. Its sphere verges upon
   that of for, but it contains less the idea of design or appropriation;
   as, these remarks were addressed to a large audience; let us keep this
   seat to ourselves; a substance sweet to the taste; an event painful to
   the mind; duty to God and to our parents; a dislike to spirituous
   liquor.
prep. As sign of the infinitive, to had originally the use of last
   defined, governing the infinitive as a verbal noun, and connecting it
   as indirect object with a preceding verb or adjective; thus, ready to
   go, i.e., ready unto going; good to eat, i.e., good for eating; I do my
   utmost to lead my life pleasantly. But it has come to be the almost
   constant prefix to the infinitive, even in situations where it has no
   prepositional meaning, as where the infinitive is direct object or
   subject; thus, I love to learn, i.e., I love learning; to die for one's
   country is noble, i.e., the dying for one's country. Where the
   infinitive denotes the design or purpose, good usage formerly allowed
   the prefixing of for to the to; as, what went ye out for see? (Matt.
   xi. 8).
prep. In many phrases, and in connection with many other words, to
   has a pregnant meaning, or is used elliptically.
prep. Extent; limit; degree of comprehension; inclusion as far as;
   as, they met us to the number of three hundred.
prep. Effect; end; consequence; as, the prince was flattered to
   his ruin; he engaged in a war to his cost; violent factions exist to
   the prejudice of the state.
prep. Apposition; connection; antithesis; opposition; as, they
   engaged hand to hand.
prep. Accord; adaptation; as, an occupation to his taste; she has
   a husband to her mind.
prep. Comparison; as, three is to nine as nine is to twenty-seven;
   it is ten to one that you will offend him.
prep. Addition; union; accumulation.
prep. Accompaniment; as, she sang to his guitar; they danced to
   the music of a piano.
prep. Character; condition of being; purpose subserved or office
   filled.",,ecdict-bc015ed2e24a,exact,draft,
cet4-w-e2be88b3a46d67c3fccd,toast,toast,tәust,"n. 吐司, 烤面包, 干杯
vt. 敬酒, 烤, 使暖和
vi. 烤, 烘","n. slices of bread that have been toasted
n. a celebrity who receives much acclaim and attention
v. propose a toast to",i:toasting/s:toasts/p:toasted/d:toasted/3:toasts,ecdict-bc015ed2e24a,exact,draft,
cet4-w-e75f48be8c778d3e03e1,tobacco,tobacco,tә'bækәu,"n. 烟草, 香烟
[医] 烟草","n. leaves of the tobacco plant dried and prepared for smoking or ingestion
n. aromatic annual or perennial herbs and shrubs",s:tobaccos,ecdict-bc015ed2e24a,exact,draft,
cet4-w-94edb9610bbd8bd7f0e6,today,today,tә'dei,"n. 今天, 当今, 现在
adv. 今天, 当今","n. the present time or age
n. the day that includes the present moment (as opposed to yesterday or tomorrow)
r. on this day as distinct from yesterday or tomorrow",s:todays,ecdict-bc015ed2e24a,exact,draft,
cet4-w-7c9b8fb8c82c4f0f160a,toe,toe,tәu,"n. 足趾, 趾部, 脚趾
vt. 以趾踏触, 用脚尖走
vi. 动脚尖","n. one of the digits of the foot
n. the part of footwear that provides a covering for the toes
n. forepart of a hoof
n. (golf) the part of a clubhead farthest from the shaft",s:toes/p:toed/i:toeing/d:toed/3:toes,ecdict-bc015ed2e24a,exact,draft,
cet4-w-256c39ff8e68302092a7,together,together,tә'geðә,"adv. 一起, 共同, 彼此","s. mentally and emotionally stable
r. in contact with each other or in proximity
r. assembled in one place
r. in each other's company",,ecdict-bc015ed2e24a,exact,draft,
cet4-w-4bced8e7d89e225d0925,toilet,toilet,'tɒilit,"n. 厕所, 梳妆
vi. 梳妆, 打扮, 上厕所
vt. 给...梳妆打扮","n. a room or building equipped with one or more toilets
n. a plumbing fixture for defecation and urination
n. the act of dressing and preparing yourself",s:toilets,ecdict-bc015ed2e24a,exact,draft,
cet4-w-7a88e14fecb1ea8a0c48,token,token,'tәukәn,"n. 表征, 记号, 代币
a. 象征的, 表意的
[计] 记号","n. an individual instance of a type of symbol
n. something serving as a sign of something else
n. a metal or plastic disk that can be redeemed or used in designated slot machines",s:tokens,ecdict-bc015ed2e24a,exact,draft,
cet4-w-4a9d72b370046879d499,tolerable,tolerable,'tɒlәrәbl,"a. 可容忍的, 可以的",a. capable of being borne or endured,,ecdict-bc015ed2e24a,exact,draft,
