word_id,exam_example_id,order_index,sentence,translation,matched_surface,target_word_analysis,exam_context,difficulty_rationale,source_year,source_paper,source_section,source_exam_type
28cccba8-33b7-4516-a65c-7270373bddb7,62cdc514-f35e-4743-8cdb-09f39beb41c5,1,The ministry of education has implemented new policies to enhance the quality of higher education across the country.,教育部已实施新政策，以提高全国高等教育的质量。,,在本句中，ministry 意为“部门”，特指政府中负责某一领域的部委，常与 of 连用表示具体部门，如 ministry of education（教育部）。,真题风格生成句，模拟CET6阅读理解中关于政府政策或教育改革的语境，常见于议论文或说明文。,句子长度约20词，结构清晰，包含常见搭配和学术词汇，符合CET6真题级例句难度，避免了过短的问题。,,,,cet6
a535ba39-70ec-4b20-ae59-4723229e12d4,c8bbbdf1-bb6e-4bb8-8127-c32d5009bc23,1,The ministerial meeting on climate change concluded with a joint declaration to reduce carbon emissions by 40% before 2030.,关于气候变化的内阁级会议以一项联合声明结束，该声明承诺在2030年前将碳排放减少40%。,,ministerial 在本句中作形容词，意为“部长的，大臣的”，修饰 meeting，表示该会议是由部长或大臣级别官员参与的，常用于正式、高级别的政治或外交语境。,真题风格生成句，模拟CET6阅读理解中关于国际政治或环境政策的篇章，常见于说明文或议论文，考查对高级别会议及其成果的理解。,"句子长度约20词，符合CET6真题平均句长；包含学术词汇（如concluded, declaration, emissions）和具体数字，需要理解ministerial的特定含义，属于中等难度。",,,,cet6
a34cefa5-4fc0-45f8-b828-394a7ae6d106,89a6696d-65bb-4a53-ac52-561de9c1d63d,1,"According to many, new ideas come from seemingly nowhere to great minds.",许多人认为，新想法似乎凭空出现在伟人的脑海中。,nowhere,nowhere 在此句中意为“无处”，与 sense_text 一致。,本句来源于用户本地CET6真题汇总中标记为2023.12英语六级解析第1套的英语试卷语料；本轮已完成真题来源、目标词命中和核心含义审核，用于呈现目标词在真实考试文本中的用法。,句子长度适中，难度介于普通例句和长难句之间，适合 CET6 学习。,2023,2023.12英语六级解析第1套,local_archive_fullpaper,cet6
8fee8bda-378e-4fe1-a41c-8bd160022e09,c76ecb28-a43b-4027-901a-830d4afffd44,1,Cooking is an occasional hobby and a vehicle for celebrity chefs.,烹饪是一种偶尔为之的爱好，也是名厨们的一个载体。,hobby,hobby 在本句中为名词，意为“爱好”，与 occasional 搭配表示“偶尔的爱好”，说明烹饪并非日常活动，而是间歇性的兴趣。,该句出自2016年6月六级真题（第2套）仔细阅读部分，属于社会文化类语境，讨论烹饪在现代社会中的角色转变。,句子结构简单，词汇基础，但包含比喻表达（a vehicle for），符合六级真题中中等难度句子的特征。,2016,2016年6月六级真题(第2套),careful_reading,cet6
b398d43c-4e2a-4106-aeae-4dba49f18d1d,2734fc97-e5e7-4cc8-b4ad-f86a570f807b,1,Some UK cities have lobbied without success for the power to levy a charge on visitors.,一些英国城市曾游说争取向游客征税的权力，但未能成功。,lobbied,目标词为lobby的名词形式，但在本句中实际使用了其动词形式lobbied（过去式），意为“游说”。在CET6语境中，lobby作动词常表示“游说（政府或官员）”，搭配介词for表示游说的目的。,该句出自2021年6月六级真题（第1套）仔细阅读部分，属于社会政策类话题，讨论城市旅游税征收权问题。,句子长度适中（16词），包含短语without success和不定式to levy a charge，符合真题级例句难度，但并非长难句。,2021,2021年6月六级真题(第1套),careful_reading,cet6
bdfb24e3-4368-4f6d-b940-a56acf8d99b2,f9ca3057-ab80-488a-bb43-4ed040e27895,1,Critics say Congress will give in to lobbyists and let inefficient providers off the hook.,批评者认为国会将向说客妥协，让效率低下的供应商逃脱责任。,lobbyists,本句中lobbyists是lobbyist的复数形式，意为“说客”，指代表特定利益集团向议员或官员进行游说以影响决策的人。在句中作介词to的宾语，与give in to构成短语，表示“向……让步”。,该句出自2016年6月六级真题（第2套）长篇阅读，属于议论文体，讨论政治游说对政策制定的影响。,句子长度适中（15词），包含固定搭配give in to和短语let...off the hook，但整体结构清晰，符合六级阅读中等难度要求。,2016,2016年6月六级真题(第2套),long_reading,cet6
0bcba624-d3fd-44f9-a6a2-55aca4fc72e6,b0f8b301-58d0-4ac4-87a9-57ed9bb90e3d,1,The company's innovative strategy allowed it to overtake its competitors in the global market.,该公司的创新战略使其在全球市场上超越了竞争对手。,,overtake 在本句中作及物动词，意为“追上，超过”，后接宾语 its competitors，表示在竞争中超越对手。,真题风格生成：该句模拟CET6阅读理解中商业或经济类语境，常见于描述企业竞争或市场变化的篇章。,"真题级例句：句子长度适中（14词），包含学术词汇（innovative, strategy, competitors），结构清晰，符合CET6阅读句子难度。",,,,cet6
2d5b5041-a57c-4214-b1ad-4a0c00dd71fc,a083e438-f9cc-4fce-8394-3e8cda75c9b1,1,Science journalism is the main channel for the popularization of scientific information among the public.,科学新闻是向公众普及科学信息的主要渠道。,journalism,本句中，journalism 为不可数名词，意为“新闻业”，与 Science 搭配构成“科学新闻”这一专业领域，在句中作主语，指代一种传播科学信息的行业或活动。,该句出自2018年12月六级真题（第1套）仔细阅读部分，属于科普类说明文语境，讨论科学新闻在公众科学素养提升中的作用。,句子长度15词，结构清晰，但包含popularization等六级核心词汇，且涉及科学传播这一常见话题，符合真题级例句难度定位。,2018,2018年12月六级真题(第1套),careful_reading,cet6
cea29248-d53c-4c63-bdce-478bda3f1cde,731b5beb-ca32-466f-8ca8-0f7b9d4007a7,1,The study found that women who are pregnant are more susceptible to certain infections due to hormonal changes.,研究发现，怀孕的女性由于激素变化更容易受到某些感染。,,pregnant 在本句中作形容词，意为“怀孕的”，修饰 women，构成系表结构 are pregnant，描述女性处于怀孕状态。,真题风格生成句，类似CET6阅读理解中关于健康或医学研究的语境，可能出现在仔细阅读部分。,"句子长度适中（16词），包含学术词汇（susceptible, infections, hormonal），符合CET6真题难度，但未刻意复杂化。",,,,cet6
4bb0c59f-3015-4a6a-b15e-72371074ba99,7a5c4073-a33a-4d27-8020-f7038c26f40c,1,"TD doctors are not meant to treat serious illnesses or conditions that require a doctor to be physically present, such as pregnancy.",TD医生并非用于治疗需要医生亲自在场的严重疾病或状况，例如怀孕。,pregnancy,pregnancy（怀孕）在本句中作为名词，是列举的“需要医生亲自在场的状况”之一，属于医疗语境下的典型例子。,该句出自2022年6月六级真题（第1套）长篇阅读，属于医疗科技类话题，讨论远程医疗（TD）的适用范围。,句子长度适中（22词），结构清晰，包含被动语态和定语从句，符合六级真题阅读句子的典型难度。,2022,2022年6月六级真题(第1套),long_reading,cet6
2b48eda9-6257-4977-a38e-f120b160e6b0,d06210c6-fb5b-46ef-90e0-287871ecc2da,1,"Tiny colleges are not the answer to all of our educational requirements, but they're an answer to one of our most basic educational necessities: the need to produce thoughtful, engaged, and compassionate human beings.",小型学院并不能满足我们所有的教育需求，但它们满足了最基本的教育必需品之一：培养有思想、有参与感、有同情心的人的需求。,necessities,本句中necessities是necessity的复数形式，意为“必需品”，指代教育领域中最基本、不可或缺的事物。在句中与educational搭配，构成“educational necessities”，强调教育中必须满足的基本需求。,该句出自2023年6月六级真题第3套长篇阅读，属于议论文体，讨论小型学院的价值。句子结构包含对比（not...but...）和冒号解释，是典型的六级阅读长难句。,句子长度34词，属于中等偏长，但结构清晰，包含对比和同位语解释，符合六级真题难度。核心词汇necessities在语境中体现其“必需品”含义，是考试常见用法。,2023,2023年06月六级真题第3套 Markdown,long_reading,cet6
ed1bcd0b-141e-4879-85c1-0118dadd8007,18a97702-603d-40fc-84fc-65e7f6160d64,1,"Energy systems, like an aircraft carrier set in motion, have huge momentum.",能量系统，就像启动的航空母舰，具有巨大的动量。,motion,motion 在短语 set in motion 中意为“启动，使运动”，与 sense_text “动，运动”一致。,本句来源于用户本地CET6真题汇总中标记为2015年12月大学英语6级（卷二）的英语试卷语料；本轮已完成真题来源、目标词命中和核心含义审核，用于呈现目标词在真实考试文本中的用法。,句子较短，但包含比喻，难度适中，适合训练。,2015,2015年12月大学英语6级（卷二）,local_archive_fullpaper,cet6
6753d9ae-52fd-4e44-a452-5c77e68d19ed,f8786bbd-5da6-4b1f-898f-495c74f43974,1,"And there is good reason to suppose that such conditions exist, are globally applicable, and are discoverable through research.",而且有充分的理由认为，这些条件是存在的、全球适用的，并且可以通过研究发现。,reason,句中'reason'为名词，意为'理由，原因'，与形容词'good'搭配构成'good reason'，表示'充分的理由'，后接不定式短语'suppose that...'说明理由的具体内容。,该句出自2025年6月六级真题（第2套）仔细阅读部分，属于议论文中提出观点或假设的典型语境，常出现在论证段落开头。,句子长度19词，结构清晰，包含并列谓语和宾语从句，属于中等难度，符合六级仔细阅读中常见的长难句特征，但未刻意复杂化。,2025,2025年6月六级真题(第2套),careful_reading,cet6
030aef1b-d582-498b-b73a-1971b7167393,551d5e83-9e08-49ae-b953-01df5dd3e0cd,1,"Left-brained people are supposedly logical and excel at language and math while right-brained people are more imaginative, emotionally intelligent and skilled with spatial reasoning.",左脑型的人据称逻辑性强，擅长语言和数学，而右脑型的人更富有想象力、情商更高，并且擅长空间推理。,reasoning,此处 reasoning 为名词，意为“推理”，与 spatial 搭配构成“空间推理”，指理解和操作空间关系的能力。在句中作介词 with 的宾语，与 skilled 搭配表示“擅长空间推理”。,该句出自2024年12月六级真题（第3套）仔细阅读部分，属于典型的观点对比类语境，常出现在说明或议论文中，考查对左右脑功能差异的理解。,句子长度适中（25词），包含并列结构和多个形容词，但逻辑清晰，符合真题级例句难度：比普通例句更具考试语境，但未达到长难句程度。,2024,2024年12月六级真题(第3套),careful_reading,cet6
ac90afe3-604e-44df-acd1-1cf30456fefc,c72ffeaa-764b-47e2-9111-3f5b22653634,1,"Setting a boundary in this regard, if you feel you need one, is perfectly reasonable and something that can bring you increased emotional safety.",在这方面设定一个界限，如果你觉得需要的话，是完全合理的，并且可以为你带来更多的情感安全感。,reasonable,本句中reasonable为形容词，意为“合理的，有道理的”，作表语，与perfectly搭配表示“完全合理”，主语为动名词短语Setting a boundary。,该句出自2025年12月六级真题第2套仔细阅读，属于议论文中作者提出建议或观点的语境，考查形容词在表语位置的理解。,句子长度24词，结构清晰，包含条件状语从句if you feel you need one和并列结构，难度适中，符合六级仔细阅读中中等难度句子的特征。,2025,2025年12月六级真题(第2套),careful_reading,cet6
5f578552-6df1-41fd-8a0a-fd9e488040b8,bf9f7e8e-90e3-4823-91ce-a5f6ce72083b,1,Scholars sought to refine his theory and empirically confirm his views.,学者们试图完善他的理论，并通过经验证实他的观点。,refine,本句中refine为及物动词，意为“精炼、完善”，与宾语“his theory”搭配，表示对理论进行改进和提升，使其更精确或更有效。,该句出自2020年7月六级真题第一套长篇阅读，属于学术研究类语境，讨论学者对理论的完善与验证。,句子长度适中（11词），结构清晰，包含不定式短语和并列谓语，符合六级真题阅读中中等难度句子的特征。,2020,2020年07月六级真题第1套(含听力),long_reading,cet6
8c4391fe-2e65-4b0c-874b-4bef9c824507,dbdd5f38-ade8-436d-9bc3-a4ec302b6fa4,1,No average person wants to figure out whether their favorite calendar software works with their fridge or whether their washing machine and tablet get along.,没有普通人想要弄清楚他们最喜欢的日历软件是否与他们的冰箱兼容，或者他们的洗衣机和平板电脑是否相处融洽。,fridge,fridge 在本句中为名词，意为“冰箱”，是家用电器之一，与 calendar software、washing machine、tablet 等并列，体现物联网设备互联的语境。,该句出自2016年12月六级真题（第1套）长篇阅读，讨论智能家居设备之间的兼容性问题，属于科技类说明文。,句子长度25词，结构清晰，包含宾语从句和 whether 引导的并列从句，词汇难度适中，符合六级真题阅读句子特征。,2016,2016年12月六级真题(第1套),long_reading,cet6
f65d5a06-7f8d-4e80-9532-b6dd55817ac6,9f1b2092-0a59-432a-939d-fc6e34172c5e,1,And that's true even though manufacturers have already hiked the efficiency of refrigerators and other white goods by as much as 70 percent since the 1980s.,尽管自20世纪80年代以来，制造商已经将冰箱和其他白色家电的效率提高了70%，但情况依然如此。,refrigerators,句中refrigerators为refrigerator的复数形式，指代冰箱，与sense_text“冰箱”完全一致。,本句来源于用户本地CET6真题汇总中标记为2007年12月大学英语6级真题及答案解析的英语试卷语料；本轮已完成真题来源、目标词命中和核心含义审核，用于呈现目标词在真实考试文本中的用法。,句子长度适中，包含让步状语从句，难度介于普通例句和长难句之间，适合训练。,2007,2007年12月大学英语6级真题及答案解析,local_archive_fullpaper,cet6
51a927d8-68c1-4d60-b05b-75400417cbc8,b02f5f0f-cf10-4005-b0e2-0a47fb0bfdf2,1,"That's not counting the fuel burned in transportation, processing, refrigeration, and other waypoints between farm and belly.",这还不包括在运输、加工、冷藏以及从农场到餐桌的其他环节中燃烧的燃料。,refrigeration,refrigeration 在本句中为名词，意为“冷藏”，与 transportation、processing 并列，指食品供应链中的冷藏环节。,该句出自2020年12月六级真题（第1套）仔细阅读，讨论食品生产全链条的能源消耗，属于环境与能源类话题。,句子长度适中（17词），结构清晰，但包含多个并列名词和介词短语，符合六级仔细阅读中等难度句子的特征。,2020,2020年12月六级真题(第1套),careful_reading,cet6
b6b96503-4af7-4e6f-9815-d6cecd18c5f0,ff398f9d-d4e1-4aa7-995e-79f6c7488df6,1,Part of the motivation to revise some of Piaget's conclusions stemmed from an ideological shift about the origin of human knowledge that occurred in the second half of the 20th century.,修改皮亚杰部分结论的动机，部分源于20世纪下半叶关于人类知识起源的意识形态转变。,revise,本句中'revise'为及物动词，意为'修订，修改'，后接宾语'some of Piaget's conclusions'，表示对皮亚杰的结论进行修改。该词在句中与'motivation'搭配，构成不定式短语作定语，说明动机的内容。,该句出自2020年7月六级真题第一套长篇阅读，属于学术讨论类语境，涉及心理学理论的发展与修正。,句子长度31词，包含不定式短语作定语和定语从句，结构清晰但有一定复杂度，符合六级真题阅读句子难度。,2020,2020年07月六级真题第1套(含听力),long_reading,cet6
f00bc5f8-497b-482a-a158-d6096b8f599b,3a32b91b-3b3c-4fc6-b55a-b374f8d18a18,1,The revisions come at a time when green marketing is on the rise.,这些修订发生在绿色营销日益兴起的时候。,revisions,本句中'revisions'是'revision'的复数形式，意为'修订，修改'，而非'复习，温习'。在句中作主语，指代具体的修改内容。,该句出自2016年6月六级真题第3套的仔细阅读部分，属于商业或环境话题的论述。,句子结构简单，包含一个定语从句，但词汇和语境符合六级真题水平。,2016,2016年6月六级真题(第3套),careful_reading,cet6
56d5e1ee-f68c-489f-a16a-7492bab04f85,384b4ad8-1caf-4b69-bb24-e4f77c28b5fd,1,Passion-seekers from wealthy families are better able to wait until a job they are passionate about comes along without worrying about student loans in the meantime.,来自富裕家庭的追求激情者更能等待一份他们热爱的出现的工作，同时不必担心学生贷款。,along,本句中'along'为副词，与'comes'构成短语动词'comes along'，意为'出现、到来'，搭配主语'a job'，表示工作机会的出现。,该句出自2025年6月六级真题（第1套）仔细阅读部分，属于社会现象类议论文，讨论家庭背景对职业选择的影响。,句子长度适中（26词），包含定语从句和伴随状语，但结构清晰，符合真题级例句难度。,2025,2025年6月六级真题(第1套),careful_reading,cet6
8a83f655-8c1b-4e88-ae8f-1b2a46abaf92,19ee3016-80dd-4052-9300-3a6c443dd091,1,"Alongside this enlightenment develops an ever growing understanding of other persons, including their attitudes and views of the world.",伴随着这种启蒙，人们对他人（包括他们的态度和世界观）的理解也在不断加深。,alongside,在本句中，alongside 是副词，意为“在旁边；伴随”，与介词短语“this enlightenment”搭配，表示“伴随着这种启蒙”，引导出主句的发展。,该句出自2020年7月六级真题第一套长篇阅读，属于论述类文本，讨论启蒙与理解他人的关系。,句子长度适中（19词），包含伴随状语和插入语，符合六级长篇阅读的典型难度，但并非长难句。,2020,2020年07月六级真题第1套(含听力),long_reading,cet6
b41ce868-3a06-415f-a6cc-cdc2117c0ac7,9f6e7129-db69-44c9-a1e8-c2de5c4d4c38,1,The magician's final trick was so astonishing that the rabbit seemed to vanish into thin air before the audience's eyes.,魔术师的最后一个把戏如此惊人，以至于那只兔子似乎在观众眼前凭空消失了。,,本句中vanish为不及物动词，意为“突然不见，消失”，与介词into搭配构成短语vanish into thin air，强调消失得无影无踪。,真题风格生成，适用于六级阅读中描述现象或事件的语境，如科技、社会现象类文章。,句子长度适中（18词），包含固定搭配vanish into thin air，符合六级阅读中常见表达，但未刻意增加从句等复杂结构。,,,,cet6
fa7b8549-d376-4ba1-adf3-35e847b2cece,aca032d6-1e35-4699-8aee-0e8ffe7d9669,1,The government introduced a new policy to use a metal rod as a standard measure for grain storage capacity.,政府推行了一项新政策，使用金属杆作为粮食储存容量的标准测量工具。,,rod在本句中作名词，意为“杆，棒”，指一种细长的金属棒，用于测量或作为标准器具。,真题风格生成：类似CET6阅读理解中关于政策或技术标准的说明性段落，涉及具体工具的使用。,"句子长度适中（16词），包含学术词汇（policy, standard measure），但结构简单，符合真题级例句要求。",,,,cet6
f6013802-aa5f-4904-8ca5-2156b41b9814,e7d023e9-6e58-4594-b21b-16823a061190,1,The artist's unique signature on each painting serves as a guarantee of authenticity and a mark of personal style.,艺术家在每幅画上的独特签名既是真实性的保证，也是个人风格的标志。,,本句中'signature'为名词，意为'签名'，指艺术家在作品上亲笔签署的姓名或标记，用于证明作品来源和真实性。,真题风格生成：该句模拟CET6阅读理解中关于艺术或文化类话题的句子，涉及作品鉴定与个人风格，常见于长篇阅读或仔细阅读。,句子长度适中（18词），包含学术词汇（authenticity）和常见搭配（serve as），符合CET6真题难度，但未刻意复杂化。,,,,cet6
7202ddc7-31f1-483e-a2d1-352d2424dad7,ff689c07-f313-41d6-8b2d-6420d32632f3,1,"Physicians who have been on the job for several hours, for example, are more likely to prescribe antibiotics to patients when it's unwise to do so.",例如，已经连续工作数小时的医生更可能在给患者开抗生素时做出不明智的决定。,prescribe,本句中prescribe为及物动词，意为“开（药）”，后接宾语antibiotics，构成“prescribe antibiotics to patients”结构，表示“给患者开抗生素”。,该句出自2018年6月六级真题第3套仔细阅读，属于医疗健康类话题，讨论医生疲劳对处方行为的影响。,句子长度适中（26词），包含定语从句和状语从句，但结构清晰，符合六级仔细阅读中等难度句子的特征。,2018,2018年6月六级真题(第3套),careful_reading,cet6
2e143812-1aeb-49d4-91a9-0ad3f7b43c95,c14af793-9fe4-45d1-b3bd-0f61bc0d27b8,1,"Second, the company's culture needs to make them feel safe to speak up.",其次，公司文化需要让他们感到可以放心直言。,second,此处'second'为名词，意为'秒'，但句中实际用作副词，表示'其次'，与词条含义不符。,该句出自2024年6月六级真题第2套仔细阅读，为列举观点时的过渡词。,句子结构简单，词数13，属于短句，但作为真题句保留原貌。,2024,2024年6月六级真题(第2套),careful_reading,cet6
b20ad5e7-a14d-4ab1-b112-3b96f6c79303,872f7276-196a-43fa-9231-847b2bbe96b0,1,"Secondly, some stuff is simply better than other stuff.",其次，有些东西就是比其他东西好。,secondly,在本句中，'secondly' 是副词，表示顺序上的“其次”，用于引出第二个论点或理由，常见于列举或论证结构中。,该句出自2015年6月大学英语六级（卷一）长篇阅读，属于列举或递进论证的语境，用于引出第二个观点。,该句为真实真题句，但句子较短、结构简单，词汇基础，难度低于典型六级长难句，因此标记为'too_simple_real_exam'。,2015,2015年06月大学英语6级（卷一）,long_reading,cet6
194fc0ef-7caa-431f-b9dc-007b84c0c70c,04cfbed7-c4a7-4975-a541-87e6e887f17f,1,"Science instruction can be found at all levels of public education with most secondary schools offering classes on biology, physics, and chemistry.",科学教学存在于公共教育的各个阶段，大多数中学都开设了生物、物理和化学课程。,secondary,本句中 secondary 作为形容词，修饰 schools，意为“中学的”，即介于小学和大学之间的教育阶段，属于 sense_text “次要的，第二的”的引申义，表示教育层级中的第二阶段。,该句出自2022年6月六级真题（第2套）仔细阅读，属于教育类话题，讨论科学教育在各级学校中的普及情况。,句子长度适中（22词），结构清晰，包含被动语态和with复合结构，符合六级仔细阅读中等难度句子的特征。,2022,2022年6月六级真题(第2套),careful_reading,cet6
eb023e95-7474-41a7-bd96-9c31ace8dcbe,2f9d6d6a-ac13-4fdb-af34-c129f626fcd0,1,The hotel porter carried the guests' luggage to their rooms with efficiency and a friendly smile.,酒店搬运工高效且面带友好微笑地将客人的行李搬到了他们的房间。,,本句中porter为名词，意为“搬运工”，指在酒店、车站等场所负责搬运行李的工人。该词在句中作主语，搭配“carried the guests' luggage”体现了其职业行为。,真题风格生成句，模拟CET6阅读理解中描述职业或服务场景的句子，可能出现在选词填空或仔细阅读部分。,句子长度约15词，符合CET6真题级例句要求，包含常见职业词汇和简单从句，难度适中，适合作为核心含义的例句。,,,,cet6
80d4acff-10a5-49be-9ea4-8e08a6d2b913,2fa1ae89-cf65-4b88-95bf-c3b693e3a657,1,"A recent survey found that 77 percent of Americans believe the nation is "" more divided than ever before "".",一项最新调查发现，77%的美国人认为国家“比以往任何时候都更加分裂”。,ever,ever 在本句中作为副词，用于比较结构 'more...than ever before'，意为“曾经；以往任何时候”，强调当前程度达到历史最高。,该句出自2025年12月六级真题（第1套）仔细阅读部分，属于社会调查类语境，考查比较级与ever的搭配。,句子长度17词，结构清晰，但ever在比较级中的用法是六级常见考点，属于真题级难度。,2025,2025年12月六级真题(第1套),careful_reading,cet6
8730fca9-65ea-4737-a2af-6bb722d3d578,fc5455f2-fdfd-4826-a22c-f42437e3ff6d,1,"It's also one that's forever developing new ways to persuade our children to desire material possessions, and because of advertisements' viral effect they only need to infect a few to reach the many.",这也是一个永远在开发新方法来说服我们的孩子渴望物质财富的体系，而且由于广告的病毒式效应，它们只需要感染少数人就能触及多数人。,forever,在本句中，'forever' 作为副词修饰动词 'developing'，意为“永远地、持续不断地”，强调广告体系不断更新策略的持续性。,该句出自2023年6月六级真题（第3套）的仔细阅读部分，讨论广告对儿童消费欲望的影响，属于社会文化类论述。,句子长度33词，包含定语从句和原因状语从句，结构清晰但信息密集，符合六级仔细阅读中等难度。,2023,2023年6月六级真题(第3套),careful_reading,cet6
c946d3e8-c018-4139-90de-cf44bb05ce55,66b553d7-9e29-46e3-a7dc-80d1fb631481,1,"It means practicing being fully present in another person's presence and listening to them with complete attention without judgment, while resisting the urge to make the interaction about you.",这意味着练习在他人面前全神贯注，不带评判地倾听他们，同时克制把互动变成以自我为中心的冲动。,presence,本句中presence为名词，意为“在场，出席”，与形容词present呼应，构成“in one's presence”短语，表示“在某人在场的情况下”。,该句出自2025年12月六级真题第3套仔细阅读，属于人文心理类语境，讨论专注倾听与自我克制。,句子长度29词，结构清晰但包含分词短语和从句，属于真题级中等难度，适合训练语境理解。,2025,2025年12月六级真题(第3套),careful_reading,cet6
2303b036-fc71-4666-b87e-93d9cf8524bf,d013f73a-f69a-4a47-b244-fa564b39d735,1,"Nuclear energy, being far cleaner than oil, gas and coal, is a natural option, especially where hydroelectric capacity is limited.",核能比石油、天然气和煤清洁得多，因此是一个自然的选择，尤其是在水力发电能力有限的地方。,coal,coal 在本句中作名词，意为“煤”，与 oil、gas 并列作为化石燃料的代表，与核能形成对比，突出其污染性。,该句出自2024年6月六级真题（第2套）仔细阅读，属于能源与环境类话题，考查对清洁能源与传统能源的对比理解。,句子长度适中（20词），结构清晰，包含比较级和状语从句，符合六级仔细阅读中等难度句子的特征。,2024,2024年6月六级真题(第2套),careful_reading,cet6
3d033bdd-e424-4711-85c6-67346fefb12b,827110fc-a0f0-4e1a-9d46-43f68e24d386,1,No wonder there is an eternal stirring among everybody from salvors to scholars to find them.,难怪从打捞者到学者，每个人都在不停地搅动，想要找到它们。,stirring,本句中“stirring”是动词“stir”的动名词形式，意为“搅动，搅拌”，此处引申为“引起骚动或积极活动”，与介词“among”搭配，表示在人群中引发持续的行动或关注。,该句出自2023年12月六级真题第二套长篇阅读，语境为描述人们对寻找某物的持续热情和行动，属于社会文化类话题。,句子长度适中（16词），结构简单，但包含“stirring”的引申用法，符合真题级例句的难度定位。,2023,2023年12月六级真题第2套 Markdown,long_reading,cet6
18ed8894-94b5-4b61-8a6f-2290c6f6d963,7786779c-f512-46d0-9912-c96a66542f1d,1,Ash covered the marble diamond-patterned floor and floated in large pools of grey water from the fire hoses.,灰烬覆盖了大理石菱形花纹地板，并漂浮在消防水带喷出的灰色大水洼中。,grey,grey 在本句中作形容词，修饰 water，意为“灰色的”，描述因火灾灰烬污染而呈现的颜色。,该句出自2021年6月六级真题（第2套）长篇阅读，描述火灾后的场景，属于环境描写类细节句。,句子长度适中（18词），包含并列结构和后置定语，但无复杂从句，符合真题级例句难度。,2021,2021年6月六级真题(第2套),long_reading,cet6
efe88ee1-d338-4ea4-93d8-bb19b490a8ca,c9b98d11-5167-4b2c-8b3e-275fbcced84e,1,That is bad news for any firm that may hope that smartwatches can make up ground for maturing smartphone and tablet markets.,对于任何可能希望智能手表能够弥补成熟的智能手机和平板电脑市场的公司来说，这都是一个坏消息。,tablet,在本句中，tablet 是名词，意为“平板电脑”，与 smartphone 并列，共同修饰 markets，构成“智能手机和平板电脑市场”这一复合名词短语。,该句出自2016年12月六级真题（第1套）长篇阅读，属于商业科技类语境，讨论智能手表市场对智能手机和平板电脑市场的替代作用。,句子长度22词，结构清晰，包含定语从句和宾语从句，但无复杂嵌套，属于真题中中等难度的句子，适合作为真题级例句。,2016,2016年12月六级真题(第1套),long_reading,cet6
a53be7e5-d975-4c23-8589-a1090220c333,d227cfc6-787d-4cd2-9459-a8f2078f038c,1,Each choice in the bank is identified The persistent haze over many of our cities is a reminder of the polluted air that we breathe.,银行中的每个选项都被识别出来。我们许多城市上空持续的雾霾提醒着我们呼吸的污染空气。,breathe,breathe 在本句中为动词，意为“呼吸”，作定语从句的谓语，主语是 we，宾语是 the polluted air，表示“我们呼吸的污染空气”。,该句出自2019年12月六级真题（第2套）阅读理解，属于环境类话题，描述雾霾与空气污染的关系，考查定语从句中动词的使用。,句子长度适中（25词），包含定语从句，但结构清晰，词汇难度中等，符合六级真题阅读理解中中等难度句子的特征。,2019,2019年12月六级真题(第2套),reading_vocabulary,cet6
d5728a90-5754-4fa0-860a-b6163787ddc9,5262bdb6-d374-4d02-9a55-4d201b89bf80,1,"After climbing the steep mountain trail for hours, the hikers were breathless and had to pause frequently to catch their breath.",在陡峭的山路上攀登了几个小时后，徒步者们气喘吁吁，不得不频繁停下来喘口气。,,本句中 breathless 是形容词，意为“喘不过气来的，气喘吁吁的”，描述因剧烈运动（爬陡峭山路）而导致的呼吸急促状态。,真题风格生成句，模拟CET6阅读理解中描述人物状态或场景的句子，常见于记叙文或说明文。,句子长度约20词，符合CET6真题例句的典型长度；包含原因状语从句和并列谓语，结构清晰但有一定复杂度，适合作为真题级例句。,,,,cet6
6f82dc8e-ce64-4820-add1-96277051d3d4,c38666f7-715a-4885-abc7-c0115d8a58d8,1,"One thought leader in the positive stress world is Dutch extreme athlete Wim Hof, who earned the name "" ice man "" for his ability to withstand severe cold using deep breathing exercises.",积极压力领域的一位思想领袖是荷兰极限运动员维姆·霍夫，他因通过深呼吸练习抵御严寒的能力而获得了“冰人”的称号。,breathing,目标词为 breath（气息，呼吸），在句中以其动名词形式 breathing 出现，作为形容词修饰 exercises，构成短语 deep breathing exercises（深呼吸练习），强调呼吸动作本身。,该句出自2020年7月六级真题第1套仔细阅读，属于人物事例类语境，用于说明某种能力或方法。,句子长度31词，包含定语从句和同位语结构，但逻辑清晰，属于中等偏易的真题句子，适合作为真题级例句。,2020,2020年07月六级真题第1套(含听力),careful_reading,cet6
2377b099-a13a-46b2-86a2-2b2eadbcbff8,1ee2c27a-7439-4fcd-b553-4ebe664deb05,1,"Pollution control measures are either not strict or nonexistent, leading to choking clouds of smog.",污染控制措施要么不严格，要么不存在，导致令人窒息的烟雾云。,choking,目标词'choke'在句中为现在分词形式'choking'，修饰'clouds of smog'，表达'令人窒息的'，对应'窒息'的核心含义。,本句来源于用户本地CET6真题汇总中标记为2008年12月大学英语6级真题及答案解析的英语试卷语料；本轮已完成真题来源、目标词命中和核心含义审核，用于呈现目标词在真实考试文本中的用法。,句子中等长度（15词），包含并列结构和分词短语，难度适中，适合训练。,2008,2008年12月大学英语6级真题及答案解析,local_archive_fullpaper,cet6
