word_id,relation_type,related_index,related_word_id,spelling,display_text,meaning
317bbaed-71bb-42b2-8685-e8b63bf3105f,derivative,1,3ec7299d-28dc-4cb1-9f03-ea45289a755a,visually,visually,ad. 视觉上；表面上
74dc3215-b52f-405e-b0be-769116d8ca4e,near_synonym,1,f774038d-f8fe-4418-959f-c43bbc851142,nice,nice,a. 友好的
74dc3215-b52f-405e-b0be-769116d8ca4e,derivative,1,6d51fdd4-303c-4d67-8a07-32ba69456a50,benignant,benignant,a. 仁慈的
73a233ca-d5a2-4ec2-9567-8087cccd7740,near_synonym,1,3c717be0-dbf3-411b-886e-c7f6b7b8d876,supply,supply,vt. 提供
73a233ca-d5a2-4ec2-9567-8087cccd7740,near_synonym,2,8fde3948-05fc-416c-b525-13c5646b69b3,afford,afford,vt. 提供
8b5d72eb-7559-4e9c-aac3-c9e041fbedfd,near_synonym,1,3c717be0-dbf3-411b-886e-c7f6b7b8d876,supply,supply,n. 供给
8b5d72eb-7559-4e9c-aac3-c9e041fbedfd,near_synonym,2,57c5d55f-150e-41f3-935b-ac0fc0802bb7,preparation,preparation,n. 准备
ed614a8c-bbee-4d76-8ab3-087c38cb6a77,near_synonym,1,13d0227e-a43c-4d38-a673-0659735ddc13,separate,separate,v. (使)分离
ed614a8c-bbee-4d76-8ab3-087c38cb6a77,derivative,1,48afecb1-a250-49c0-ac15-d3c071a1739b,detachment,detachment,n. 分离
6bf60c87-76a3-43d5-b772-e3d27dfa35c4,near_synonym,1,35fc8612-c904-4722-b339-e0ce5fb135f1,violent,violent,a. 剧烈的
6bf60c87-76a3-43d5-b772-e3d27dfa35c4,antonym,1,5518c403-c2af-4866-9851-143e2b920052,mild,mild,a. 温和的
518dfcfd-da3a-4b0e-a22a-12eef7628cdd,near_synonym,1,b65a9634-3855-410f-bb10-eaa7a8cd623a,edit,edit,v. 编纂
518dfcfd-da3a-4b0e-a22a-12eef7628cdd,derivative,1,8b057bd1-69f9-4b44-8d86-c8f6187d6b99,compiler,compiler,n. 编著者
3a7f220d-6fdb-47d5-9390-8cde3f171c84,derivative,1,612d3344-974c-40eb-80e3-85a95d8e394e,democratic,democratic,adj. 民主的
3a7f220d-6fdb-47d5-9390-8cde3f171c84,derivative,2,f5ebe52e-956c-4bf9-afe2-1207f18c3501,democratize,democratize,vt. 使民主化
612d3344-974c-40eb-80e3-85a95d8e394e,antonym,1,5df6c8e4-da84-422e-82be-562e0cb05b14,autocratic,autocratic,adj. 独裁的
612d3344-974c-40eb-80e3-85a95d8e394e,derivative,1,427d0a4a-c125-44c0-9bb7-2ccbc136d3ff,democratically,democratically,adv. 民主地
96d6050f-5e3a-4912-9988-e77149591bab,near_synonym,1,fe3095cf-1482-47ad-a219-b09c81eee484,shift,shift,v. 转移
96d6050f-5e3a-4912-9988-e77149591bab,derivative,1,6471a49a-d2eb-4c88-b9b9-c2707b5ed37f,diverting,diverting,adj. 消遣性的
3523e57b-ba36-42ee-a78b-8e9db626e46e,near_synonym,1,9a1cceb4-ef71-4bf8-82f4-6a6db18fbb22,register,register,v. 登记
3523e57b-ba36-42ee-a78b-8e9db626e46e,derivative,1,8ed70ded-f47b-469f-9684-88ff3a201c70,enrollment,enrollment,n. 登记
0991058b-9847-4c2f-a807-3ec203f06752,near_synonym,1,4443f12e-a48e-420b-9570-ee42f3eafc99,flee,flee,v. 逃走
0991058b-9847-4c2f-a807-3ec203f06752,derivative,1,6fab0af0-d243-4b27-a859-8a736e3739b0,escaped,escaped,a. 逃跑了的
dba7591b-2e64-4bcc-a890-e1d1a6f9becd,near_synonym,1,a0bfdb2c-9300-48a0-b73b-8344125e402d,cost,cost,n. 花费
7738c190-d62d-45db-bc79-335797a5a7f0,near_synonym,1,634f97a1-01e2-4be7-95e0-6b00cb6bd9e1,manufacture,manufacture,vt. 制造
7738c190-d62d-45db-bc79-335797a5a7f0,derivative,1,25f49117-98c7-4347-8fec-15331e7f3617,fabrication,fabrication,n. 制造
d7177796-d9fd-4880-aa51-0baee5222e3e,near_synonym,1,6d823fdc-71a1-407b-ba4a-43632225c911,predict,predict,vt. 预料
d7177796-d9fd-4880-aa51-0baee5222e3e,derivative,1,cb1b74dd-f2d6-4e3a-b06c-054f775dc83a,foreseeable,foreseeable,a. 可预料的
cd67ee2b-40a8-4e6e-a9eb-5d04797edc6e,near_synonym,1,0a7da032-2028-4379-836c-7553a1cee419,build,build,vt. 建立
cd67ee2b-40a8-4e6e-a9eb-5d04797edc6e,derivative,1,cd3205b4-1797-4ebd-9e69-469c1fed927d,forgery,forgery,n. 伪造品
1f7127f4-a571-4096-972a-4fc95d94d0d0,derivative,1,ae565554-867a-481e-a81e-058170255e92,gambler,gambler,n. 赌徒
1f7127f4-a571-4096-972a-4fc95d94d0d0,derivative,2,dffa55ec-04e7-41a0-a339-dbc724ab4334,gambling,gambling,n. 赌博
ba1da737-f9dd-42d4-b7f9-4135c649bd4f,near_synonym,1,cb455c2b-6861-4c10-97cc-3b620032d9c7,compel,compel,vt. 强迫
ba1da737-f9dd-42d4-b7f9-4135c649bd4f,derivative,1,df33e0d8-66ad-474c-9f53-e3ce062361d0,constraint,constraint,n. 限制
9eb46f1f-7ef9-4ee9-ab40-28f1e07a51d5,near_synonym,1,13c2728c-88b2-40e1-81fb-b189c29991f5,type,type,n. 类型
9eb46f1f-7ef9-4ee9-ab40-28f1e07a51d5,near_synonym,2,e78913ce-9386-4262-ac96-4dc324f508d9,category,category,n. 类别
bc39234a-f982-4a40-be9a-56b20263b654,near_synonym,1,558b68e1-0694-4ad3-aa5c-bd2075b9d665,conference,conference,n. 会议
bc39234a-f982-4a40-be9a-56b20263b654,near_synonym,2,cf1886dd-3020-488c-a224-138be6897681,consult,consult,v. 商议
a0a9b0f4-9d6a-4420-a79a-e6a2aa001f08,near_synonym,1,89d76338-7a4c-4205-b890-56c74bfdfe25,huge,huge,a. 巨大的
b84e1867-136b-4207-bea8-02e5c95d81b2,near_synonym,1,e89b796b-c7c2-4c69-ae6a-d34e1e6593ec,enormous,enormous,a. 巨大的；庞大的
b84e1867-136b-4207-bea8-02e5c95d81b2,antonym,1,4e1002a0-c420-4064-85c6-d48293dc81fc,slight,slight,a. 细小的
42e75f21-cecf-4d12-8ba4-ba248d939a69,near_synonym,1,8b3fafa7-58b7-406c-85df-e14514364259,holy,holy,a. 上帝的
42e75f21-cecf-4d12-8ba4-ba248d939a69,derivative,1,6ef1eac0-ad3d-478c-829b-d2d5a38157fd,diviner,diviner,n. 占卜者
da4ad4b3-849a-4dd0-9ba5-ea4638ce26ed,near_synonym,1,afa9f53d-bf83-409a-993f-4c1dde224129,adverse,adverse,a. 不利的
da4ad4b3-849a-4dd0-9ba5-ea4638ce26ed,derivative,1,439cfa23-92d4-4ecd-beb4-635a18a67e7c,hostility,hostility,n. 敌意
bcd119d6-164b-434d-9a11-20aedb4d7c27,near_synonym,1,890ae9d5-f16b-499f-b1a0-f06dfb765f50,contribute,contribute,v. 捐赠
bcd119d6-164b-434d-9a11-20aedb4d7c27,derivative,1,611550e1-d998-48af-a227-a2d6d2b7b967,donation,donation,n. 捐赠 (物)
02422498-21ca-427c-bdcc-52668f43a0b3,near_synonym,1,3aae7f2f-bb92-4a67-ba11-0358bfa28e4a,delicate,delicate,a. 易碎的
02422498-21ca-427c-bdcc-52668f43a0b3,derivative,1,9b04161f-9744-4a69-b2db-e4030470e771,fragility,fragility,n. 脆弱
1d664ecb-c4be-4659-8f59-4b100b9e1402,near_synonym,1,8a91f954-1cbd-48d4-be17-626d51783cad,upcoming,upcoming,a. 即将发生的
3344cd57-27c7-46e0-83a0-e1c4a33335a6,antonym,1,4b1157f9-0d10-454f-b750-c1e669faaf3e,exclusive,exclusive,a. 排外的
3344cd57-27c7-46e0-83a0-e1c4a33335a6,derivative,1,0ea85388-cec6-4fa6-a9e0-48b0504214f3,inclusively,inclusively,ad. 包含地
1a5d8b8f-02d7-40d9-bd95-c62f3f8d4995,near_synonym,1,61c36462-eb1f-41c2-8e49-001ff5107c98,universal,universal,a. 普遍的
1a5d8b8f-02d7-40d9-bd95-c62f3f8d4995,derivative,1,6275a509-6bd2-4ccb-9fc1-3394ce9f0219,generally,generally,ad. 普遍地
96f75e9b-c075-4620-83e3-8af964e3bae2,near_synonym,1,17762242-0b91-4998-a259-5c61829cafa8,intuition,intuition,n. 直觉
96f75e9b-c075-4620-83e3-8af964e3bae2,derivative,1,a0ca5459-389a-4488-b627-0a2d04313707,instinctive,instinctive,a. 本能的；直觉的
4d3b1984-6f37-4b1a-92ae-c172a757d5bd,near_synonym,1,ce483aee-71ce-4a31-8984-884061e0ec43,portion,portion,n. 部分
4d3b1984-6f37-4b1a-92ae-c172a757d5bd,derivative,1,07a9529a-9052-4532-bc9d-f377046208a5,sectional,sectional,a. 某群体的
ce483aee-71ce-4a31-8984-884061e0ec43,near_synonym,1,be52536a-1b7a-4072-83eb-233ffce24c93,part,part,n. 部分
ce483aee-71ce-4a31-8984-884061e0ec43,derivative,1,faae60b3-f866-4894-90af-3c5d3e6ce909,proportion,proportion,n. 部分
67ee655f-6a56-490c-940a-d842d980268f,near_synonym,1,cdcfa559-d428-4695-a3f0-a1cb6005a310,interfere,interfere,vt. 干预
67ee655f-6a56-490c-940a-d842d980268f,derivative,1,52908f49-6dd8-4b59-a2fd-284f3a9549de,intervention,intervention,n. 干涉
f09cc6fa-6947-441a-8195-5a0f91772bd3,near_synonym,1,e3989bf0-455d-4f23-97ea-be58751d46ef,consider,consider,v. 仔细考虑
f09cc6fa-6947-441a-8195-5a0f91772bd3,derivative,1,7a8451db-75aa-453d-80c4-e328ef048d19,contemplation,contemplation,n. 沉思
1b535fb6-de2d-4501-95f2-a2d6a8683366,near_synonym,1,1daa717f-2f92-4fec-8a88-6eeb99669dad,childish,childish,a. 幼稚的
1b535fb6-de2d-4501-95f2-a2d6a8683366,near_synonym,2,afef50b4-2e53-434a-b3c2-4935f249eddd,adolescent,adolescent,n. 青少年
c0023077-aa79-4909-9cce-e2c15c4f7891,near_synonym,1,7b51b760-e920-4af5-860c-bb9c102bef6e,composition,composition,n. 构成
c0023077-aa79-4909-9cce-e2c15c4f7891,derivative,1,c408fe32-a9d4-48d8-8702-6b043049b648,constitutional,constitutional,a. 宪法的
d9d9e0f4-2839-42dc-9bb9-1f1556cd1d74,derivative,1,bc603272-7c07-4c77-aed3-e0dd917301da,invention,invention,n. 发明；创造
d9d9e0f4-2839-42dc-9bb9-1f1556cd1d74,derivative,2,e440fa1e-744d-4496-930e-89e8970c8759,inventive,inventive,a. 有创意的
bc603272-7c07-4c77-aed3-e0dd917301da,near_synonym,1,f5f99966-e5dd-4604-baa3-9e4dbeca4f66,creativity,creativity,n. 创造力
bc603272-7c07-4c77-aed3-e0dd917301da,derivative,1,e440fa1e-744d-4496-930e-89e8970c8759,inventive,inventive,a. 有创意的
7fa5f7a8-bf61-4e83-a5bb-dfa82aec58f9,near_synonym,1,25b92825-d865-4ad2-9e9c-6138ad480e0a,list,list,n. 清单
7fa5f7a8-bf61-4e83-a5bb-dfa82aec58f9,near_synonym,2,6c417c82-161d-4eb3-af54-0dd012a4669d,stock,stock,n. 库存
cf4779e2-c109-4f97-884f-92be6c8bc6b2,near_synonym,1,46edb185-81bd-449a-b88c-d05b49a3f60b,reside,reside,vi. 居住在
cf4779e2-c109-4f97-884f-92be6c8bc6b2,derivative,1,1f3d54b9-ba1d-4b50-98ce-30c0588963f5,inhabitant,inhabitant,n. 居民
3b52f349-5d21-4677-a407-8c816394ba2a,near_synonym,1,3fef47a5-4c66-47b1-a562-e118d256519f,strengthen,strengthen,v. 巩固
3b52f349-5d21-4677-a407-8c816394ba2a,derivative,1,c75d146a-645c-4568-8b6b-aa7e18aad3a3,consolidation,consolidation,n. 巩固
f141733b-5dc0-4f0d-a258-1ab5fbc6714c,near_synonym,1,c7a01594-fc9d-4295-a7ea-b37cfc929b78,significance,significance,n. 重要性
9f3a744f-a79a-4709-90ea-f005ce8bf12a,near_synonym,1,7eb8512f-9ce7-4c44-9250-e59f1b118e34,comply,comply,vi. 服从；遵守
9f3a744f-a79a-4709-90ea-f005ce8bf12a,antonym,1,bdb630b9-ae0d-472d-be29-cec73bd698c9,disobey,disobey,v. 不服从
cb5958e1-c05c-4009-b9e1-afc62e55bbdf,near_synonym,1,065e4ac1-1456-40f0-ab82-3627864b082d,attempt,attempt,v./n. 努力
acd8d49f-4b2d-4cda-bcec-c4274f90f0d6,near_synonym,1,669f7d0a-c69b-4643-9e66-a447d4010d53,attack,attack,n. 进攻，攻击
acd8d49f-4b2d-4cda-bcec-c4274f90f0d6,near_synonym,2,562c6e4c-cc05-4aef-aefd-53215d971215,assault,assault,n. 攻击
ca0698a9-6589-4289-b459-b18cc350b2a5,near_synonym,1,ce1c35e2-e24a-401b-a9a6-f6cefccb92fd,particular,particular,a. 特别的
ca0698a9-6589-4289-b459-b18cc350b2a5,antonym,1,12441980-2c16-4ec0-bf3f-7c7a659ae10b,ordinary,ordinary,a. 普通的
e0c1b0cb-e30f-48c8-8671-7c4c31748601,near_synonym,1,8518478a-0068-46fa-8a94-c9e52664b0e5,committee,committee,n. 委员会
98c7846e-15a5-4f13-af0f-2b1ad25ac804,near_synonym,1,a2c9be2e-88b5-4f14-a17d-f0c5dfc9ddae,alliance,alliance,n. 联盟
98c7846e-15a5-4f13-af0f-2b1ad25ac804,near_synonym,2,1691bca8-f82c-4565-bf22-4c5d950e456d,association,association,n. 联盟；协会
385764df-064b-4c02-b5a0-fa2c7040fd1f,near_synonym,1,0c63dff0-13f7-4bc4-8919-31acf8269834,ceremony,ceremony,n. 仪式
1786f89b-b832-47e5-bf1f-d856ea640210,near_synonym,1,e7a379ec-f97c-4f32-8775-3710b49cbe84,administer,administer,vt. 管理
1786f89b-b832-47e5-bf1f-d856ea640210,derivative,1,abad5415-0799-477e-b785-de501aa45603,supervision,supervision,n. 监督；管理
dccc8358-02a8-4a71-8e90-210231376986,near_synonym,1,177fca8e-780f-4a99-bb6a-a724c216ddac,cruel,cruel,a. 残暴的
dccc8358-02a8-4a71-8e90-210231376986,derivative,1,860b17f6-ce19-455c-9b15-ecece75c8b60,savagery,savagery,n. 残暴行为
81ebd87b-8be0-4e5f-b512-2ff61604d528,near_synonym,1,8b528fac-a61f-430f-b396-5b05c9dd4a6e,primary,primary,a. 首要的
81ebd87b-8be0-4e5f-b512-2ff61604d528,derivative,1,3fb8223f-1d6e-4ef4-b89e-eaa2765c619b,premiere,premiere,n. 首映
4b10b31e-b3dc-429c-8537-cbb59b24e2b4,derivative,1,df2345d3-0771-4184-aca4-c28b1ce64025,scrutinize,scrutinize,vt. 仔细查看
4b10b31e-b3dc-429c-8537-cbb59b24e2b4,derivative,2,e796fcba-66fd-45dd-912e-71cc802aee4a,inspection,inspection,n. 检查
481921c9-5789-4caf-b961-a62f91ef846a,near_synonym,1,745f2274-765e-49f5-8ae7-038497ea55d8,wheel,wheel,v. 旋转
481921c9-5789-4caf-b961-a62f91ef846a,derivative,1,971a57fd-7682-4c8e-9470-5f32bff734dd,revolving,revolving,a. 旋转的
c29f095c-61b9-4e48-8d91-5e3ca3105cb1,near_synonym,1,486fe87a-f0c9-407a-98d4-aa68d3f5a495,tip,tip,v. （使）倾倒
503ac91d-3a06-4d4f-85e1-d676e2143e1e,derivative,1,2df0b66c-11bf-4cb7-bda9-4fdfa01d5839,sentimental,sentimental,a. 感伤的
287366d2-ab2f-47d2-ae3d-a176063c873b,near_synonym,1,fc40e9c1-ee40-43b2-aaed-a797179fca9a,nurturance,nurturance,n. 关怀；养育
287366d2-ab2f-47d2-ae3d-a176063c873b,near_synonym,2,3bc6491b-fd56-4b45-b79e-1ba725b2cd98,foster,foster,vt. 培养
0652abcf-b677-419e-a185-5a901c250e2f,near_synonym,1,ae469d92-3811-479f-8683-538d54757625,recover,recover,v. 恢复
0652abcf-b677-419e-a185-5a901c250e2f,derivative,1,e53b7c02-792a-4423-b6c6-9436713694f2,revival,revival,n. 复兴；振兴
d213b47e-a73b-4109-b5e1-1c1b8af07047,near_synonym,1,77e184b5-d72f-4759-ab58-1de6a29cf168,pitch,pitch,vt. 扔
94e79b72-4541-499a-aa0a-30b2f5194ca3,derivative,1,46c29271-7d49-4116-8248-5ef9f98682b9,spectacular,spectacular,a. 壮观的
5c21466d-f934-4568-88b3-2b9bcc6e2145,near_synonym,1,548ee385-6e6a-4ee8-995d-3a5d4b7a63a0,scope,scope,n. 范围
ebf415d0-e180-4708-82b6-14622139bf4a,near_synonym,1,62e398e8-e715-4c9e-bff5-b9159a72c167,victory,victory,n. 成功
ebf415d0-e180-4708-82b6-14622139bf4a,derivative,1,baa52478-8700-4637-adfd-ed59f8668d1a,triumphant,triumphant,a. 成功的
0d9986ef-d47b-469e-9c14-62c79c7cc274,near_synonym,1,1d580d0a-391d-4a3c-824f-c08b70427f7e,unimportant,unimportant,a. 不重要的
0d9986ef-d47b-469e-9c14-62c79c7cc274,derivative,1,7b944657-8f6f-4268-83ff-eecf09585b9f,trivially,trivially,ad. 琐碎地
b864df3d-bd0b-453f-a82e-5fea41ec8ee5,near_synonym,1,c9616211-1821-47c2-9239-8cacdec53f57,ridiculous,ridiculous,a. 荒谬的
b864df3d-bd0b-453f-a82e-5fea41ec8ee5,antonym,1,ac90afe3-604e-44df-acd1-1cf30456fefc,reasonable,reasonable,a. 合理的
9d54226d-515c-416d-8d82-ef1c815e7fb0,near_synonym,1,983ebbdc-5739-4e23-b576-c683d7cb5cdc,creep,creep,vi. 爬行
9d54226d-515c-416d-8d82-ef1c815e7fb0,derivative,1,447040a0-90a2-435f-a560-d027b3caefc9,crawler,crawler,n. 爬行的人
652245a3-6347-4c16-8daa-6da992448018,near_synonym,1,194fc0ef-7caa-431f-b9dc-007b84c0c70c,secondary,secondary,a. 从属的
652245a3-6347-4c16-8daa-6da992448018,derivative,1,7ca88f82-b85c-4c1f-bad0-f63499f420bc,subordination,subordination,n. 从属
33e2433a-1921-4e8d-9c7e-318f5b692e90,near_synonym,1,3fef47a5-4c66-47b1-a562-e118d256519f,strengthen,strengthen,v. 加强
33e2433a-1921-4e8d-9c7e-318f5b692e90,derivative,1,8a90cdad-4109-4cae-85a5-650f5326cad7,reinforcement,reinforcement,n. 加强
170f1dfe-ce00-434d-8390-5e396c4924d8,near_synonym,1,c41d9f1d-0b38-459a-a3e2-ed97b1f22d27,shallow,shallow,a. 肤浅的
170f1dfe-ce00-434d-8390-5e396c4924d8,derivative,1,a96789f2-d37e-4abb-8935-1fb400a255bc,superficiality,superficiality,n. 肤浅
508bce88-e602-4e6f-87d6-ce0d31802605,near_synonym,1,9430a797-f50c-40b6-8486-d63d6334c389,continuous,continuous,a. 持续的
508bce88-e602-4e6f-87d6-ce0d31802605,derivative,1,6cf44dc5-e3b6-46c0-b21b-7ce434229955,perpetually,perpetually,ad. 永恒地
dda8dc4b-d840-4ee7-b96c-635645f6633f,near_synonym,1,e541c64f-4b9f-4c45-9c73-d1073c671af2,distort,distort,v. 曲解
e22a5652-743e-48ef-9a83-772efc87cfed,near_synonym,1,33970fd0-4b84-4f1f-98f9-4e3c148363b5,reappear,reappear,vi. 再次出现
e22a5652-743e-48ef-9a83-772efc87cfed,derivative,1,45a19465-875d-47c9-8ebc-e3b4f4924a88,recurrent,recurrent,a. 重复发生的
bab53832-6ba9-49c3-bd34-258cff3a1f85,near_synonym,1,dfe29ac3-750f-4bbd-9faa-e88870ea4ed2,suppression,suppression,n. 镇压；抑制
bab53832-6ba9-49c3-bd34-258cff3a1f85,near_synonym,2,b615e953-90c3-4b87-807e-55e399934ad6,repress,repress,vt. 镇压；抑制
4972b4dd-a37f-40ad-ad29-c77fbdc4e9b6,near_synonym,1,232d2683-609e-4c59-9015-54c5042bcf3f,cupboard,cupboard,n. 衣柜
9ffca7ac-a778-40e0-9494-7b93c0c90d8a,near_synonym,1,c561751b-0564-45b4-9182-05696c568952,repeal,repeal,vt. 废除
9ffca7ac-a778-40e0-9494-7b93c0c90d8a,derivative,1,8f8136fa-df90-4a3a-beb6-33759ea3e48d,abolition,abolition,n. 废除
8c5efeea-dec9-4177-8301-cabd777d8208,near_synonym,1,551c1599-03e9-4d01-9564-9ab4bcb8dc7e,valuable,valuable,a. 有价值的
8c5efeea-dec9-4177-8301-cabd777d8208,antonym,1,84aa6e68-02dd-4ef5-82dc-842a14381d50,unworthy,unworthy,a. 不值得的
29d1e509-588c-4db5-b542-156ee6aa49fc,near_synonym,1,551c1599-03e9-4d01-9564-9ab4bcb8dc7e,valuable,valuable,a. 有价值的
29d1e509-588c-4db5-b542-156ee6aa49fc,antonym,1,87a86441-3e56-44a6-9f29-f443fd6d962a,useless,useless,a. 无价值的
1c424e43-de5c-46d9-afef-56c81ab4aa08,derivative,1,3327d2aa-e2b1-4879-b7ec-a151a3f465ef,affiliation,affiliation,n. 隶属关系
50884744-2811-4fc0-861f-d99812a94944,derivative,1,76a5d334-61cc-474d-b24d-36e140b1b514,trumpeter,trumpeter,n. 号手
57c5d55f-150e-41f3-935b-ac0fc0802bb7,near_synonym,1,8b5d72eb-7559-4e9c-aac3-c9e041fbedfd,provision,provision,n. 准备
57c5d55f-150e-41f3-935b-ac0fc0802bb7,derivative,1,421064b0-5eab-4cf1-84b2-2fb0ce9b6772,preparatory,preparatory,a. 预备的
f82705b1-39f2-4ef2-9ae5-eaf106457a1a,antonym,1,ee7588ae-1bd0-448f-84ad-71c90627a4cb,previous,previous,a. 先前的
c524ebfb-1482-4f2b-8c63-93cdb87ad82d,antonym,1,10a0a0ef-0120-40cb-afc9-c8072e0dfc67,humble,humble,a. 谦逊的
c524ebfb-1482-4f2b-8c63-93cdb87ad82d,derivative,1,9064b6d8-46f7-486a-bc49-64ee5b536ba1,arrogance,arrogance,n. 傲慢，自大
7b7ba122-4ae8-4c8b-a888-187e1b6c34a4,derivative,1,2ced727c-c849-477e-be6e-e6e922ec71fd,suburban,suburban,adj. 郊区的
7b7ba122-4ae8-4c8b-a888-187e1b6c34a4,derivative,2,fbc76341-1707-45e8-a661-7a622187499f,suburbanize,suburbanize,v. 使……郊区化
4b06d76c-5266-4b36-a9a5-77c9f187082a,near_synonym,1,17759820-1b15-455c-82f2-dbab00f00ed5,class,class,n. 类别
4b06d76c-5266-4b36-a9a5-77c9f187082a,near_synonym,2,e78913ce-9386-4262-ac96-4dc324f508d9,category,category,n. 类别
6b084e87-28a6-420e-88e8-8efa4a01d472,near_synonym,1,844e3a81-c010-49d3-bc9a-5add82db6135,time,time,n. 时期
6b084e87-28a6-420e-88e8-8efa4a01d472,derivative,1,9845f787-01c6-46eb-86f0-55fb9077af56,periodical,periodical,n. 期刊
dfeb09ef-dff8-4329-9340-e0e40ccbcbca,near_synonym,1,49d05b22-2649-4206-bec0-fc5bfb91edc2,age,age,n. 时代
dfeb09ef-dff8-4329-9340-e0e40ccbcbca,near_synonym,2,6b084e87-28a6-420e-88e8-8efa4a01d472,period,period,n. 时代
be66a5ce-37a5-4129-acba-5a25d364bd21,near_synonym,1,050ee47b-da7a-4be1-8f6e-15e1fa76f9c7,spare,spare,a. 备用的
be66a5ce-37a5-4129-acba-5a25d364bd21,near_synonym,2,eed4458f-4d47-4336-ac00-6ccc98ff36ba,assistant,assistant,a. 助理的
989ea3bf-b2d5-44f4-8280-587c2bca482f,near_synonym,1,e534fb48-fa20-4e05-8c29-261ee8f55be3,propose,propose,vt. 建议
989ea3bf-b2d5-44f4-8280-587c2bca482f,derivative,1,4f538085-0ac3-4978-9be4-4ff1f97803df,recommendation,recommendation,n. 推荐（信）
611a4a07-ed91-4155-a28e-ca53e1d641c2,near_synonym,1,31d6181c-c15a-40de-a409-73a28ea3d6bf,compromise,compromise,n. 妥协
611a4a07-ed91-4155-a28e-ca53e1d641c2,derivative,1,3fb59914-e89c-4217-8057-ec964e29061d,concessionary,concessionary,a. 优惠的
8ce34d3b-ed6d-47f2-b81b-df18bf850836,near_synonym,1,1c8ec43c-4b6f-46b1-8bd3-cfafc4629930,consolation,consolation,n. 安慰，慰藉
8ce34d3b-ed6d-47f2-b81b-df18bf850836,near_synonym,2,5f103b8e-9b7d-484a-90e5-13dd3985f2e7,comfort,comfort,v. 安慰
cf3a4a6d-973b-49bf-9a8e-7450e2b4f159,near_synonym,1,0e9c67a2-16ae-4f65-ab84-050e039df715,participate,participate,vi. 参加
cf3a4a6d-973b-49bf-9a8e-7450e2b4f159,derivative,1,086a1f89-a88f-4067-b64d-6778eaf89c33,attendant,attendant,n. 服务员
6c70d63d-20e3-46f2-af00-7aa5ed5674f8,near_synonym,1,91419fea-861e-4ab8-aae0-19725782dfe8,accord,accord,vi. 一致
6c70d63d-20e3-46f2-af00-7aa5ed5674f8,derivative,1,2f462012-fd30-4909-b0aa-57cfebe635d5,corresponding,corresponding,adj. 相应的
1d3e3cf7-7329-4503-bd24-6e96c2cb0338,near_synonym,1,f23b60e8-fad4-4b42-bac2-adb8d3cbda7e,dull,dull,a. 钝的
1d3e3cf7-7329-4503-bd24-6e96c2cb0338,derivative,1,307b74f1-5472-4270-9e38-b32a879c849c,bluntly,bluntly,ad. 直言不讳地
dbfbd421-f573-4b01-a08d-cab2ff220b75,near_synonym,1,8d2cce12-10d6-45ae-b07a-ec29cec78a4a,distinguish,distinguish,v. 区分
dbfbd421-f573-4b01-a08d-cab2ff220b75,derivative,1,53fdb7b8-6777-4d93-9eb8-4518de9ee1ec,differentiation,differentiation,n. 区分
a01530c6-ec83-446c-ab12-f7bf28c55c49,near_synonym,1,ed0f3f61-97bb-48fc-93ed-953f227cd7f8,brief,brief,a. 简洁的
a01530c6-ec83-446c-ab12-f7bf28c55c49,derivative,1,fd88bc68-916f-4a3e-8145-a4600aa12a3c,concisely,concisely,ad. 简明地
21c2df5a-b860-43a0-97c8-e6c91a7d11c7,antonym,1,797fb852-7d37-4a6e-942e-799abdb42820,condense,condense,v.（使）浓缩
21c2df5a-b860-43a0-97c8-e6c91a7d11c7,derivative,1,04f89f8c-3307-4f58-8d5f-692a71a3eb1b,dilution,dilution,n. 稀释液
cd334e9b-edab-4ea3-b6f1-7fc3728ee908,near_synonym,1,3832d631-fd51-49ff-91eb-d35adcb37015,imagine,imagine,vt. 想象
cd334e9b-edab-4ea3-b6f1-7fc3728ee908,derivative,1,01f807fb-8d53-4b81-a1b5-fc65c60c91aa,conceivable,conceivable,a. 可想象的
ef625331-a691-448f-b71a-a3e184b45e9e,near_synonym,1,36911b43-31e2-4d1d-8fcd-8d26a12012d6,design,design,n. 构思
ef625331-a691-448f-b71a-a3e184b45e9e,derivative,1,9a1675c8-b608-438a-ae99-236f5f7db84b,conceptual,conceptual,a. 概念（上）的
af847e58-aadb-44d2-87db-0a2087c48a95,near_synonym,1,defdf22b-a49d-41d1-af58-b79a69aab78a,misfortune,misfortune,n. 厄运
af847e58-aadb-44d2-87db-0a2087c48a95,near_synonym,2,5d0b9d17-598b-4937-b7a3-01a3a6553850,death,death,n. 死亡
3db78d22-5fdb-4b7c-9fbc-09fb97270b5f,near_synonym,1,25e440c6-f14a-49c8-a593-b065fe045e8d,waken,waken,vt. 唤起
88323c21-6ab4-4258-b618-762b40583bea,near_synonym,1,2e2cbf9d-2e21-4eb5-a751-c5c31dd10e07,manage,manage,vt. 管理
88323c21-6ab4-4258-b618-762b40583bea,derivative,1,822f8a6b-3085-4294-bdd3-9960f65afb08,direction,direction,n. 方向
48f0d7ef-8165-493d-8d1b-64768973dddf,near_synonym,1,d57613e6-e0c7-4fbf-9e74-ee008ce4d627,manager,manager,n. 经理
48f0d7ef-8165-493d-8d1b-64768973dddf,derivative,1,212d452d-7618-4340-9c0f-5f0c9a517f6c,directorship,directorship,n. 董事的职位
