word_id,root_index,root_id,spelling,root_type,meaning,memory_method
30567c08-3e95-4dc3-8b04-209d8fc98cb4,3,8c6901c3-02e7-4be7-bd00-705f4f9f6f8c,-y,suffix,"① 形容词后缀，构成形容词，通常加在名词后，表示""…的""，""多...的""，""充满...的""，""具有...性质的""；也可加在动词后；② 名词后缀，构成名词，表示物或行为，对应""状态""，""行为""，""地方""等；③ 也可作动词后缀，表示动词；",
3525ac5d-c8e8-4c44-970e-ddde1769ee97,1,176681dc-f017-48d7-ab64-25353ca2566f,-less,suffix,"形容词后缀，表示""没有…的""，""缺乏…的""，""…很少的""；",
3525ac5d-c8e8-4c44-970e-ddde1769ee97,2,c3f0ddca-9079-47ed-8b3d-89625e265cda,reck,root,"表示""留心，关心，注意""；","划分：re | ck
针对第 1 个元素采用词根词缀分析：[[re-]] 作词根表示加强，强调；
针对第 2 个元素采用谐音记忆法：ck 在词根里的发音类似中文""刻""，刻意；
联系词根的含义再综合考虑 re（加强）+ ck（刻 - 刻意）——> 对刻意的意向进行加强，表示刻意、故意，对应将心思、注意力专门放在某处，重点突出将注意力、心思放在…之上表达关注、关心、留心的意向，把握 reck 作词根表示""留心，关心，注意""；"
e975a1ab-832c-45bd-aae3-59189e43c50a,1,224ba7b4-c7b2-4647-aa2c-a6a63a85d433,-k,suffix,可以作为动词后缀，名词后缀，形容词后缀，构成动词，名词，形容词。-k 出现在词尾时，本身通常不作为一个具有独立、统一语义的后缀来添加新的意义，仅作为完整单词的结尾；,
e975a1ab-832c-45bd-aae3-59189e43c50a,2,3cceacde-af13-41c2-9717-c0c877473682,stri,root,"表示""拉紧，束缚""、""打击""、""剥去，剥夺""或""线条，条纹""；","① 针对整个词根采用谐音记忆法：stri 的发音类似中文""死拽""，联想到如图所示一个人用手死拽着绳子，绳子的另一端牢牢的绑住一根木桩的场景，重点突出用绳子绑住、勒紧、捆住某物的细节，把握 stri 作词根表示""拉紧，束缚""；

![Pasted image 20250914173839.png](https://cdn.aimwords.com/prefix-images/stri/a46b9589-Pasted_image_20250914173839.png)

② 针对整个词根采用谐音记忆法：stri 的发音类似中文""使踹""，用脚踹，对应攻击有关的意向，把握 stri 表示与打击有关的含义，故 stri 作词根表示""打击""；

③ 针对整个词根采用谐音记忆法：stri 的发音类似中文""丝带""，联想到丝带、条带类的东西，对应一条条条纹状的意向，把握 stri 作词根表示""线条，条纹""；

④ 针对整个词根采用谐音记忆法：stri 的发音类似中文""死拽""，把别人的东西从别人的手上死死地拽下来占为己有，对应一种剥夺、抢夺的意向，故 stri 作词根表示""剥去，剥夺""；"
40bad968-376c-4b4a-a5e5-2ddcd67a3fcc,1,bcef0c30-19ce-494f-a43f-967043f85e4d,pul,root,"表示""拉""或""推，驱动""；","① 针对整个词根采用谐音记忆法： pul 的发音类似中文""迫""，强迫，逼迫，联想到有一个人在你背后一边用枪逼迫着你一边推着你往前走的场景，基于这种在身后强迫推着你往前的意向，把握 pul 与从后推动、从后驱使有关的意向，作词根表示""推，驱动""；

② 划分：pu | l
针对第 1 个元素采用谐音记忆法：pu 在词根中的发音类似""扑""，即全身心扑上去；
针对第 2 个元素采用字形联想记忆法：l 的形状就好像一根笔直绷紧的绳子；
联系词根的含义再综合考虑 pul（扑）+ l（绳子） ——> 全力以赴拉绳子，联想到如图所示在拔河比赛中所有参赛队员都恨不得整个人扑（pu）上去和对手一较高低，于是每个人都全力以赴地紧紧拉着自己手上的绳子（l），突出与拉有关的动作，把握 pul 作词根表示""拉""；

![Pasted image 20251124120413.png](https://cdn.aimwords.com/prefix-images/pul/88e2ddf5-Pasted_image_20251124120413.png)"
40bad968-376c-4b4a-a5e5-2ddcd67a3fcc,2,86c24de2-7631-4d8a-b7cb-0a0e0951aba0,-sh,suffix,可作为动词、名词或形容词后缀，构成动词、名词或形容词，通常不具有固定的功能或性质，而是常作为词根的一部分，有时可能表示轻微的动作、状态或集合体；,
d1e524ea-7dfa-45dd-8bd3-6e1926ccddd3,1,25c9c982-54cc-42c6-8d13-31b6232755b7,re-,prefix,"表示""回""、""向后""、""相反""、""否定，不""、""重复，多次，一再""、""再次，重新""或""加强，强调""；","① 针对整个前缀采用谐音记忆法：i. re- 的发音类似中文""回""，直接对应 re- 作前缀表示""回""；ii. 进一步延伸将…拉回、收回，对应从前向后回来的运动倾向，突出向后的方向，把握 re- 作前缀表示""向后""；iii. 更进一步，在物体往回、往后运动前肯定先有一个往前运动的趋势（只有先往前才谈得上往回、往后），重点对比先往前然后调转为相反方向往后，这个前后相反的对比，突出相反的意向，把握 re- 作前缀表示""相反""；iv. 基于""相反""的含义，把握与反向、互相有关的含义，延伸到判断上，反向的判断、负向的判断，对应否定的含义，故 re- 作前缀还可以表示""否定，不""；

② 基于""回""的含义进延伸，i. 对应将给出的东西收回，联想到我们将微信发出去的消息撤回，然后重新编辑之后再次发送的场景。重点突出撤回再重新发送过程中再次、重新的意向，把握 re- 作前缀表示""再次，重新""；ii. 而一旦第二次发送消息，基于次数的重复（大于等于 2）对应表示多次、重复、一再的意向，故 re- 作前缀还可以表示""重复，多次，一再""；iii. 更进一步，任何一件事多次、重复做都带有加强、强化的意向，比如同样的话反复说就是在强调话里的内容，基于突出、强调的逻辑，把握 re- 作前缀还可以表示""加强，强调""；"
d1e524ea-7dfa-45dd-8bd3-6e1926ccddd3,2,902260c2-0a41-46d9-8130-90955ee5437e,-t,suffix,可以作为动词后缀，名词后缀，形容词后缀，构成动词，名词，形容词。-t 出现在词尾时，本身通常不作为一个具有独立、统一语义的后缀来添加新的意义，仅作为完整单词的结尾；,
d1e524ea-7dfa-45dd-8bd3-6e1926ccddd3,3,d400011d-7c6d-47cc-bcda-4666d134a39c,tort,root,"表示""扭，扭曲""；","针对整个词根采用谐音记忆法：tort 在词根里的发音类似中文""脱了""，脱裤子，把裤子脱了；由此联想到一个人走在街上突然就把自己的裤子脱了，把自己的隐私部位露出来。对应这种有露阴癖的人，可以想象他的内心是扭曲和变态的。现在具体刻画上述变态内心如麻花一般扭曲在一块的画面细节，从公开脱裤子变态的内心扭曲意向中把握 tort 与扭、扭曲有关的含义，作词根表示""扭，扭曲""；"
02a38602-7f17-4a2b-9462-9128f5c321bf,1,9bbf44d9-757b-4d52-a3bd-15a069fcf5b5,ru,root,"表示""冲""或""倒塌，毁灭""；","① 针对整个词根采用谐音记忆法：ru 的发音类似中文拟声词""唰""，可以联想到某物快速通过时发出的""唰""的声音，具体想象如图所示短跑运动员从起跑线冲出，观众们听到唰、咻的声音，运动员便飞奔而过，由此情景把握与冲有关的意向，故 ru 作词根表示""冲""；

![Pasted image 20250722173552.png](https://cdn.aimwords.com/prefix-images/ru/876b1651-Pasted_image_20250722173552.png)

② 针对整个词根采用含义联想法：通过 ru 的字形和发音联想到词根 [[rai]]，表示""雨""；再将 ru 中的字母 u 想象成是由 rai 中字母 a 去掉顶部得到的。由此联想到如图所示，大雨（rai）把房屋的屋顶完全冲毁（a —>u）的场景，把握与倒塌、毁灭有关的意向，故 ru 作词根表示""倒塌，毁灭""；

![Pasted image 20250905012656.png](https://cdn.aimwords.com/prefix-images/ru/0ac3e656-Pasted_image_20250905012656.png)"
02a38602-7f17-4a2b-9462-9128f5c321bf,2,86c24de2-7631-4d8a-b7cb-0a0e0951aba0,-sh,suffix,可作为动词、名词或形容词后缀，构成动词、名词或形容词，通常不具有固定的功能或性质，而是常作为词根的一部分，有时可能表示轻微的动作、状态或集合体；,
7e71fadd-9f4d-40bd-81fe-2443ccc7b93e,1,a1beaf6a-4304-468e-8518-423e181c5a03,-ed,suffix,"① 形容词后缀，构成形容词，表示""具有...性质的""，""处于...状态的""或""像...一样的""；② 构成规则动词的过去分词；③ 名词后缀，表示名词；",
7e71fadd-9f4d-40bd-81fe-2443ccc7b93e,2,9bbf44d9-757b-4d52-a3bd-15a069fcf5b5,ru,root,"表示""冲""或""倒塌，毁灭""；","① 针对整个词根采用谐音记忆法：ru 的发音类似中文拟声词""唰""，可以联想到某物快速通过时发出的""唰""的声音，具体想象如图所示短跑运动员从起跑线冲出，观众们听到唰、咻的声音，运动员便飞奔而过，由此情景把握与冲有关的意向，故 ru 作词根表示""冲""；

![Pasted image 20250722173552.png](https://cdn.aimwords.com/prefix-images/ru/876b1651-Pasted_image_20250722173552.png)

② 针对整个词根采用含义联想法：通过 ru 的字形和发音联想到词根 [[rai]]，表示""雨""；再将 ru 中的字母 u 想象成是由 rai 中字母 a 去掉顶部得到的。由此联想到如图所示，大雨（rai）把房屋的屋顶完全冲毁（a —>u）的场景，把握与倒塌、毁灭有关的意向，故 ru 作词根表示""倒塌，毁灭""；

![Pasted image 20250905012656.png](https://cdn.aimwords.com/prefix-images/ru/0ac3e656-Pasted_image_20250905012656.png)"
7e71fadd-9f4d-40bd-81fe-2443ccc7b93e,3,86c24de2-7631-4d8a-b7cb-0a0e0951aba0,-sh,suffix,可作为动词、名词或形容词后缀，构成动词、名词或形容词，通常不具有固定的功能或性质，而是常作为词根的一部分，有时可能表示轻微的动作、状态或集合体；,
fd15f70b-ffa5-4c30-8823-d9b89c457a59,1,d8a47fd0-9489-4751-9674-b71e3d0444cf,per-,prefix,"表示""通过""、""贯穿，自始至终""、""完全地，彻底地""或""加强，强调""；","针对整个前缀采用谐音记忆法：per- 的发音类似中文""喷""，喷射，联想到如图一股高压水流强烈地通过一个管道喷出的场景，基于该场景：① 突出水流饱满地冲过管道并最终喷出的细节，把握水流流过、通过管道的意向，由此掌握 per- 作前缀表示""通过""；② 突出水流在管道里从头到尾流动，从入口一路高速流动到出口，对应针对整个管道贯穿、自始至终的意向，把握 per- 作前缀表示""贯穿，自始至终""；③ 突出水流完全填满管道形成巨大压力的细节，对应完全填满、程度饱满的意向，把握 per- 作前缀表示""完全地，彻底地""；延伸表示广义上对程度的强调，意为""加强；强调""；"
fd15f70b-ffa5-4c30-8823-d9b89c457a59,2,9112c0fd-fd77-4a8e-9289-c1dcc3e9d054,suad,root,"表示""劝告，劝说，说服""；","划分：sua | d
针对第 1 个元素采用谐音记忆法：sua 在词根里的发音类似中文""说""，强调说话的动作；
针对第 2 个元素采用谐音记忆法：d 在词根里的发音作为拼音首字母对应 dong - 动；
联系词根的含义再综合考虑 sua（说 - 说话）+ d（dong - 动）——> 说动某物，表示通过劝说的方式让某人立场发生改变，对应劝告、劝说、说服有关的含义，故 suad 作词根表示""劝告，劝说，说服""；"
fd15f70b-ffa5-4c30-8823-d9b89c457a59,3,e45da611-1fec-4f56-a8a1-0196540d73f8,-e,suffix,可以作为动词后缀，名词后缀，形容词后缀，构成动词，名词，形容词。-e 出现在词尾时，本身通常不作为一个具有独立、统一语义的后缀来添加新的意义，仅作为完整单词的结尾；,
9a532622-a562-4469-8439-209f2bef98ef,1,8cdcf180-c20e-43b1-b5a7-e8ee9dabed8f,-sion,suffix,名词后缀，构成名词，表示行为，过程，状态或结果（通常由动词转化而来，是 -ion 的一种形式）；,
9a532622-a562-4469-8439-209f2bef98ef,2,d8a47fd0-9489-4751-9674-b71e3d0444cf,per-,prefix,"表示""通过""、""贯穿，自始至终""、""完全地，彻底地""或""加强，强调""；","针对整个前缀采用谐音记忆法：per- 的发音类似中文""喷""，喷射，联想到如图一股高压水流强烈地通过一个管道喷出的场景，基于该场景：① 突出水流饱满地冲过管道并最终喷出的细节，把握水流流过、通过管道的意向，由此掌握 per- 作前缀表示""通过""；② 突出水流在管道里从头到尾流动，从入口一路高速流动到出口，对应针对整个管道贯穿、自始至终的意向，把握 per- 作前缀表示""贯穿，自始至终""；③ 突出水流完全填满管道形成巨大压力的细节，对应完全填满、程度饱满的意向，把握 per- 作前缀表示""完全地，彻底地""；延伸表示广义上对程度的强调，意为""加强；强调""；"
9a532622-a562-4469-8439-209f2bef98ef,3,29d6c931-6b36-4aa6-ac51-7bc5aa0c9c45,suas,root,"表示""劝告，劝说""；","划分：sua | s
针对第 1 个元素采用谐音记忆法：sua 在词根里的发音类似中文""说""，说话；
针对第 2 个元素采用谐音记忆法：s 在词根里的发音类似中文""是""，是的，表示认可；
联系词根的含义再综合考虑 sua（说 - 说话）+ s（是 - 表示认可）——> 不停跟别人说话（表达自己的观点），直到对方说""是的""，对应你通过自己的表达获得了对方的认可，表示与劝告、劝说成功有关的含义，由此把握 suas 作词根表示""劝告，劝说""；"
9a532622-a562-4469-8439-209f2bef98ef,4,745bfaba-917a-406b-9d5d-ddd63b9f57a8,-ion,suffix,"名词后缀，主要表示""动作；过程；状态；结果；情况""；",
d4fd94d2-b77e-431c-b81e-3731bd1406f4,1,9e788d92-ad03-46bd-b37e-124f028add92,ras,root,"表示""刮，擦""；","针对整个词根采用谐音记忆法：ras 的发音类似中文""碎石""，由此联想到如图所示，一辆小轿车在路上疾驰时被路面上飞起的碎石剐蹭坏了车辆的漆面，具体刻画小石头在车辆的表面刮擦出一道深深的痕迹的细节，把握 ras 表达与刮擦有关的含义，故 ras 作词根表示""刮，擦""；

![Pasted image 20250801174101.png](https://cdn.aimwords.com/prefix-images/ras/7756f1f1-Pasted_image_20250801174101.png)"
d4fd94d2-b77e-431c-b81e-3731bd1406f4,2,86c24de2-7631-4d8a-b7cb-0a0e0951aba0,-sh,suffix,可作为动词、名词或形容词后缀，构成动词、名词或形容词，通常不具有固定的功能或性质，而是常作为词根的一部分，有时可能表示轻微的动作、状态或集合体；,
d4fd94d2-b77e-431c-b81e-3731bd1406f4,3,9bbf44d9-757b-4d52-a3bd-15a069fcf5b5,ru,root,"表示""冲""或""倒塌，毁灭""；","① 针对整个词根采用谐音记忆法：ru 的发音类似中文拟声词""唰""，可以联想到某物快速通过时发出的""唰""的声音，具体想象如图所示短跑运动员从起跑线冲出，观众们听到唰、咻的声音，运动员便飞奔而过，由此情景把握与冲有关的意向，故 ru 作词根表示""冲""；

![Pasted image 20250722173552.png](https://cdn.aimwords.com/prefix-images/ru/876b1651-Pasted_image_20250722173552.png)

② 针对整个词根采用含义联想法：通过 ru 的字形和发音联想到词根 [[rai]]，表示""雨""；再将 ru 中的字母 u 想象成是由 rai 中字母 a 去掉顶部得到的。由此联想到如图所示，大雨（rai）把房屋的屋顶完全冲毁（a —>u）的场景，把握与倒塌、毁灭有关的意向，故 ru 作词根表示""倒塌，毁灭""；

![Pasted image 20250905012656.png](https://cdn.aimwords.com/prefix-images/ru/0ac3e656-Pasted_image_20250905012656.png)"
766b836b-05aa-435b-b09a-fffdd19048b1,1,576344a5-6f42-45f7-a4a1-9ce614c72f81,-ment,suffix,"名词后缀，名词，通常加在动词后面，表示""动作，过程；状态；结果；具体物""；",
766b836b-05aa-435b-b09a-fffdd19048b1,2,25c9c982-54cc-42c6-8d13-31b6232755b7,re-,prefix,"表示""回""、""向后""、""相反""、""否定，不""、""重复，多次，一再""、""再次，重新""或""加强，强调""；","① 针对整个前缀采用谐音记忆法：i. re- 的发音类似中文""回""，直接对应 re- 作前缀表示""回""；ii. 进一步延伸将…拉回、收回，对应从前向后回来的运动倾向，突出向后的方向，把握 re- 作前缀表示""向后""；iii. 更进一步，在物体往回、往后运动前肯定先有一个往前运动的趋势（只有先往前才谈得上往回、往后），重点对比先往前然后调转为相反方向往后，这个前后相反的对比，突出相反的意向，把握 re- 作前缀表示""相反""；iv. 基于""相反""的含义，把握与反向、互相有关的含义，延伸到判断上，反向的判断、负向的判断，对应否定的含义，故 re- 作前缀还可以表示""否定，不""；

② 基于""回""的含义进延伸，i. 对应将给出的东西收回，联想到我们将微信发出去的消息撤回，然后重新编辑之后再次发送的场景。重点突出撤回再重新发送过程中再次、重新的意向，把握 re- 作前缀表示""再次，重新""；ii. 而一旦第二次发送消息，基于次数的重复（大于等于 2）对应表示多次、重复、一再的意向，故 re- 作前缀还可以表示""重复，多次，一再""；iii. 更进一步，任何一件事多次、重复做都带有加强、强化的意向，比如同样的话反复说就是在强调话里的内容，基于突出、强调的逻辑，把握 re- 作前缀还可以表示""加强，强调""；"
766b836b-05aa-435b-b09a-fffdd19048b1,3,330d2946-eb91-4835-a48a-89c1da6941eb,fresh,base,表示 adj.新鲜的，清新的；新的；不熟练的；精神充沛的；,
4e272c9d-a8ff-48c0-8ffd-38bca4314051,1,498d7c36-91ce-470e-8b54-f26485100e10,hear,base,表示 v.（heard，heard，hearing）听见，听说，得知；,
ae947dad-a41c-4401-9409-c51a86bc4f13,1,d56e76f7-0ba9-4b1e-9eac-a1dbe8f8c79a,-ing,suffix,"主要有三种功能：① 动词后缀，表示动词；② 名词后缀，构成动名词，将动词名词化，表示动作本身或过程；③ 形容词后缀，构成形容词，通常由现在分词转化而来，表示性质或特征，意为""…的""；",
ae947dad-a41c-4401-9409-c51a86bc4f13,2,498d7c36-91ce-470e-8b54-f26485100e10,hear,base,表示 v.（heard，heard，hearing）听见，听说，得知；,
ecb7a48d-bb2a-421c-8b81-a5297bcd7e1e,1,25c9c982-54cc-42c6-8d13-31b6232755b7,re-,prefix,"表示""回""、""向后""、""相反""、""否定，不""、""重复，多次，一再""、""再次，重新""或""加强，强调""；","① 针对整个前缀采用谐音记忆法：i. re- 的发音类似中文""回""，直接对应 re- 作前缀表示""回""；ii. 进一步延伸将…拉回、收回，对应从前向后回来的运动倾向，突出向后的方向，把握 re- 作前缀表示""向后""；iii. 更进一步，在物体往回、往后运动前肯定先有一个往前运动的趋势（只有先往前才谈得上往回、往后），重点对比先往前然后调转为相反方向往后，这个前后相反的对比，突出相反的意向，把握 re- 作前缀表示""相反""；iv. 基于""相反""的含义，把握与反向、互相有关的含义，延伸到判断上，反向的判断、负向的判断，对应否定的含义，故 re- 作前缀还可以表示""否定，不""；

② 基于""回""的含义进延伸，i. 对应将给出的东西收回，联想到我们将微信发出去的消息撤回，然后重新编辑之后再次发送的场景。重点突出撤回再重新发送过程中再次、重新的意向，把握 re- 作前缀表示""再次，重新""；ii. 而一旦第二次发送消息，基于次数的重复（大于等于 2）对应表示多次、重复、一再的意向，故 re- 作前缀还可以表示""重复，多次，一再""；iii. 更进一步，任何一件事多次、重复做都带有加强、强化的意向，比如同样的话反复说就是在强调话里的内容，基于突出、强调的逻辑，把握 re- 作前缀还可以表示""加强，强调""；"
ecb7a48d-bb2a-421c-8b81-a5297bcd7e1e,2,129dc08b-19f6-4bbf-b781-a6909cf419ba,-se,suffix,常见于名词、动词或形容词的词尾，其来源多样，不具有单一、固定的后缀功能或含义，通常是单词本身从源语言（如拉丁语、法语、古英语）继承的一部分；,
ecb7a48d-bb2a-421c-8b81-a5297bcd7e1e,3,498d7c36-91ce-470e-8b54-f26485100e10,hear,base,表示 v.（heard，heard，hearing）听见，听说，得知；,
35c34606-6a6d-490b-b55c-3b17d0217d7b,1,25c9c982-54cc-42c6-8d13-31b6232755b7,re-,prefix,"表示""回""、""向后""、""相反""、""否定，不""、""重复，多次，一再""、""再次，重新""或""加强，强调""；","① 针对整个前缀采用谐音记忆法：i. re- 的发音类似中文""回""，直接对应 re- 作前缀表示""回""；ii. 进一步延伸将…拉回、收回，对应从前向后回来的运动倾向，突出向后的方向，把握 re- 作前缀表示""向后""；iii. 更进一步，在物体往回、往后运动前肯定先有一个往前运动的趋势（只有先往前才谈得上往回、往后），重点对比先往前然后调转为相反方向往后，这个前后相反的对比，突出相反的意向，把握 re- 作前缀表示""相反""；iv. 基于""相反""的含义，把握与反向、互相有关的含义，延伸到判断上，反向的判断、负向的判断，对应否定的含义，故 re- 作前缀还可以表示""否定，不""；

② 基于""回""的含义进延伸，i. 对应将给出的东西收回，联想到我们将微信发出去的消息撤回，然后重新编辑之后再次发送的场景。重点突出撤回再重新发送过程中再次、重新的意向，把握 re- 作前缀表示""再次，重新""；ii. 而一旦第二次发送消息，基于次数的重复（大于等于 2）对应表示多次、重复、一再的意向，故 re- 作前缀还可以表示""重复，多次，一再""；iii. 更进一步，任何一件事多次、重复做都带有加强、强化的意向，比如同样的话反复说就是在强调话里的内容，基于突出、强调的逻辑，把握 re- 作前缀还可以表示""加强，强调""；"
35c34606-6a6d-490b-b55c-3b17d0217d7b,2,1d382467-52d4-489b-846b-a2e68c8ca9d3,-al,suffix,"① 形容词后缀，构成形容词，表示""…的""，""与…相关的""，""具有…性质的""；② 名词后缀，构成名词，表示""行为，过程，结果""；",
35c34606-6a6d-490b-b55c-3b17d0217d7b,3,498d7c36-91ce-470e-8b54-f26485100e10,hear,base,表示 v.（heard，heard，hearing）听见，听说，得知；,
dbc2828d-5707-4ad0-8428-5950112b9835,1,9203bb41-f7b3-48d4-80ea-2cdd09516d7c,pleas,root,"表示""取悦；满意，使满意""；","针对整个词根采用发散联想法：通过 pleas 的发音和字形容易让我们联想到平时熟悉的礼貌用语 please （请）。当我们对别人说 ""please"" 时，目的是为了让对方高兴、满意，从而答应我们的请求。通过这种联想，可以轻松记住 pleas 作词根表达与取悦、使满意有关的含义，作词根表示""取悦，满意，使满意""；"
dbc2828d-5707-4ad0-8428-5950112b9835,2,e45da611-1fec-4f56-a8a1-0196540d73f8,-e,suffix,可以作为动词后缀，名词后缀，形容词后缀，构成动词，名词，形容词。-e 出现在词尾时，本身通常不作为一个具有独立、统一语义的后缀来添加新的意义，仅作为完整单词的结尾；,
bfee0a65-2c39-4677-b576-ad92e7319997,1,c2263614-7a51-466a-a31d-cf0a00b4d1fb,-d,suffix,可以作为动词后缀，名词后缀，形容词后缀，构成动词，名词，形容词。-d 出现在词尾时，本身通常不作为一个具有独立、统一语义的后缀来添加新的意义，仅作为完整单词的结尾；,
bfee0a65-2c39-4677-b576-ad92e7319997,2,bea6955a-efc1-42f8-9889-564f5d27a350,plea,root,"表示""请求，恳求""；","针对整个词根采用含义联想法：通过 plea 的字形和发音联想到平时熟悉的礼貌用语 [[please]] 表示 v.请；请求；当我们对别人说 please 时对应向别人请求的场景，由此把握 plea 表达与请求、恳求有关的含义，作词根表示""请求；恳求""；"
ba938500-effe-4288-b5b6-3bcf41dfbbf9,1,25c9c982-54cc-42c6-8d13-31b6232755b7,re-,prefix,"表示""回""、""向后""、""相反""、""否定，不""、""重复，多次，一再""、""再次，重新""或""加强，强调""；","① 针对整个前缀采用谐音记忆法：i. re- 的发音类似中文""回""，直接对应 re- 作前缀表示""回""；ii. 进一步延伸将…拉回、收回，对应从前向后回来的运动倾向，突出向后的方向，把握 re- 作前缀表示""向后""；iii. 更进一步，在物体往回、往后运动前肯定先有一个往前运动的趋势（只有先往前才谈得上往回、往后），重点对比先往前然后调转为相反方向往后，这个前后相反的对比，突出相反的意向，把握 re- 作前缀表示""相反""；iv. 基于""相反""的含义，把握与反向、互相有关的含义，延伸到判断上，反向的判断、负向的判断，对应否定的含义，故 re- 作前缀还可以表示""否定，不""；

② 基于""回""的含义进延伸，i. 对应将给出的东西收回，联想到我们将微信发出去的消息撤回，然后重新编辑之后再次发送的场景。重点突出撤回再重新发送过程中再次、重新的意向，把握 re- 作前缀表示""再次，重新""；ii. 而一旦第二次发送消息，基于次数的重复（大于等于 2）对应表示多次、重复、一再的意向，故 re- 作前缀还可以表示""重复，多次，一再""；iii. 更进一步，任何一件事多次、重复做都带有加强、强化的意向，比如同样的话反复说就是在强调话里的内容，基于突出、强调的逻辑，把握 re- 作前缀还可以表示""加强，强调""；"
ba938500-effe-4288-b5b6-3bcf41dfbbf9,2,c2263614-7a51-466a-a31d-cf0a00b4d1fb,-d,suffix,可以作为动词后缀，名词后缀，形容词后缀，构成动词，名词，形容词。-d 出现在词尾时，本身通常不作为一个具有独立、统一语义的后缀来添加新的意义，仅作为完整单词的结尾；,
14ac3c33-87b8-400c-bc2d-fd25685b5910,1,71a392fe-b5a1-4176-9ee1-b52d9c5e32e1,fish,base,表示 n.鱼，鱼肉；vi.钓鱼；捕鱼；,
7925d41e-f343-40cf-915c-be3ad8f6a030,1,25c9c982-54cc-42c6-8d13-31b6232755b7,re-,prefix,"表示""回""、""向后""、""相反""、""否定，不""、""重复，多次，一再""、""再次，重新""或""加强，强调""；","① 针对整个前缀采用谐音记忆法：i. re- 的发音类似中文""回""，直接对应 re- 作前缀表示""回""；ii. 进一步延伸将…拉回、收回，对应从前向后回来的运动倾向，突出向后的方向，把握 re- 作前缀表示""向后""；iii. 更进一步，在物体往回、往后运动前肯定先有一个往前运动的趋势（只有先往前才谈得上往回、往后），重点对比先往前然后调转为相反方向往后，这个前后相反的对比，突出相反的意向，把握 re- 作前缀表示""相反""；iv. 基于""相反""的含义，把握与反向、互相有关的含义，延伸到判断上，反向的判断、负向的判断，对应否定的含义，故 re- 作前缀还可以表示""否定，不""；

② 基于""回""的含义进延伸，i. 对应将给出的东西收回，联想到我们将微信发出去的消息撤回，然后重新编辑之后再次发送的场景。重点突出撤回再重新发送过程中再次、重新的意向，把握 re- 作前缀表示""再次，重新""；ii. 而一旦第二次发送消息，基于次数的重复（大于等于 2）对应表示多次、重复、一再的意向，故 re- 作前缀还可以表示""重复，多次，一再""；iii. 更进一步，任何一件事多次、重复做都带有加强、强化的意向，比如同样的话反复说就是在强调话里的内容，基于突出、强调的逻辑，把握 re- 作前缀还可以表示""加强，强调""；"
a15844e2-2205-49d1-8517-8265eab83b68,1,25c9c982-54cc-42c6-8d13-31b6232755b7,re-,prefix,"表示""回""、""向后""、""相反""、""否定，不""、""重复，多次，一再""、""再次，重新""或""加强，强调""；","① 针对整个前缀采用谐音记忆法：i. re- 的发音类似中文""回""，直接对应 re- 作前缀表示""回""；ii. 进一步延伸将…拉回、收回，对应从前向后回来的运动倾向，突出向后的方向，把握 re- 作前缀表示""向后""；iii. 更进一步，在物体往回、往后运动前肯定先有一个往前运动的趋势（只有先往前才谈得上往回、往后），重点对比先往前然后调转为相反方向往后，这个前后相反的对比，突出相反的意向，把握 re- 作前缀表示""相反""；iv. 基于""相反""的含义，把握与反向、互相有关的含义，延伸到判断上，反向的判断、负向的判断，对应否定的含义，故 re- 作前缀还可以表示""否定，不""；

② 基于""回""的含义进延伸，i. 对应将给出的东西收回，联想到我们将微信发出去的消息撤回，然后重新编辑之后再次发送的场景。重点突出撤回再重新发送过程中再次、重新的意向，把握 re- 作前缀表示""再次，重新""；ii. 而一旦第二次发送消息，基于次数的重复（大于等于 2）对应表示多次、重复、一再的意向，故 re- 作前缀还可以表示""重复，多次，一再""；iii. 更进一步，任何一件事多次、重复做都带有加强、强化的意向，比如同样的话反复说就是在强调话里的内容，基于突出、强调的逻辑，把握 re- 作前缀还可以表示""加强，强调""；"
a15844e2-2205-49d1-8517-8265eab83b68,2,6438e095-c2a9-4278-b90f-2134b6891904,-ance,suffix,"名词后缀，构成名词，通常附加在动词（尤指以 -ate 或 -ant 结尾的动词）或形容词（以 -ant 结尾的）之后，表示""行为""，""过程""，""状态""，""性质""或""程度""；某些情况下也可以表示人，意为""…的人""；",
a15844e2-2205-49d1-8517-8265eab83b68,3,78f7b995-11d1-487e-aa79-379f9d7f4622,nai,root,"表示""出生，产生""；","针对整个词根采用谐音记忆法：nai 的发音类似中文""来""，结合词根""出生""的含义理解为小孩子出生来到这个世界上，表示与出生有关的含义，故 nai 作词根表示""出生，产生""；"
a15844e2-2205-49d1-8517-8265eab83b68,4,fa6eab22-d8bc-49ff-bf8f-f19761221b14,-s,suffix,可以作为动词后缀，名词后缀，副词后缀，形容词后缀，构成动词，名词。形容词或副词。-s 出现在词尾时，本身通常不作为一个具有独立、统一语义的后缀来添加新的意义，仅作为完整单词的结尾；,
051c17bf-3905-4e9b-baee-207bf2c5c694,1,8e86ca94-b2dd-4c74-998b-c035770618ac,-re,suffix,常用词尾，常见于名词、动词或形容词的词尾，其来源多样，不具有单一、固定的后缀功能或含义，通常是单词本身从源语言（如拉丁语、法语）继承的一部分；英式英语中一些以 -er 结尾的词也常写作 -re；,
