word_id,spelling,source_roles,ecdict_cet4_tag,cet6_word_id,cet6_spelling,match_method,reuse_status,reason
cet4-w-7361fd533ecd875cf6ca,shorts,listed_related,false,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-2f4fc24309319a395a70,shot,headword,true,c253df5c-3793-4c89-8870-53a76fbf23b8,shot,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-a3ab87f70f2ad65f09b2,should,headword,false,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-ffd761a83e3a2a1a1de9,shoulder,headword,true,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-66bcf1b5359812002dfd,shout,headword,false,23887545-d595-4765-9f5a-0ed05d690054,shout,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-9ad11b06b74ef2591df4,show,headword,false,a10346ea-61c2-48f9-8266-5252b69326fa,show,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-aff7b7bdbfc4af6ce7be,shower,headword,true,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-0009711414fcf6385f8f,showy,listed_related,false,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-3863223549901a4793cf,shrimp,headword,false,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-98d857685cd4a8b99cf9,shrink,headword,true,0f0f31f0-4c45-43fb-abe7-16e1f0284d73,shrink,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-8c42735f8be8c2e1ead8,shrug,headword,true,b6a49e18-d90d-4d33-971e-db61f09ba540,shrug,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-3560cdb5b02dba0a958d,shut,headword,true,6a2c23a0-d437-422e-a44c-9d9f83341e1e,shut,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-a8ed0886e392c37f1bd1,shuttle,headword,true,3b3747ee-22e6-44e7-89c1-44ce6cce087d,shuttle,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-f308385d81d2262e7622,shy,headword,true,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-c31a4acd8ccdf9afbda1,shyly,listed_related,false,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-7c0a582c8f2cb444f4a6,shyness,listed_related,false,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-e3251bf71e9b45b38b4e,sick,headword,false,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-24a0092dfab15966ed5e,sicken,listed_related,false,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-37f5f7c84fd16a30c7bf,side,headword,false,5944729b-87ec-44ef-b4d4-a9642036172c,side,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-c4fa62e6a1fc382e76b6,sideways,headword,true,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-b72629f7a7dd450e3049,siege,headword,false,805a73bf-3cad-4d09-bed0-32b739051a34,siege,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-61022d5787fb7894d286,sigh,headword,true,2b874a20-1a9b-4b3f-81b0-29748e583d17,sigh,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-36a841acbdab301781e5,sight,headword,true,6e358fdc-9f3a-4861-9a22-c8269f86cd72,sight,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-a5f14349590d6d335a04,sightseeing,headword,true,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-bff7693ea76ce2443bf5,sign,headword,true,eb7c30b6-580d-420f-b366-cf251f18f3fd,sign,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-f5707a7c8b5c676fac7f,signal,headword,true,a73e010a-14c2-4d17-86f2-d148b0ba4f4f,signal,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-5e344cd7d7ee08f9e45f,signature,listed_related,true,f6013802-aa5f-4904-8ca5-2156b41b9814,signature,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-ec4f1cd93b5fdacfd1c0,significance,listed_related,true,c7a01594-fc9d-4295-a7ea-b37cfc929b78,significance,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-0788dcf218eaf9cd5f73,significant,headword,true,e04fd73e-f25e-49e1-bf1e-1e3b7367da1e,significant,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-c7daa7439bb7ceb6c90f,silence,listed_related,true,a79766e7-81e0-4f9a-bb81-217fb44846fc,silence,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-710ab917095dd4523ad3,silent,headword,true,34929459-3520-4290-ac0a-dc6f2ce1baa5,silent,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-704e1092bc485feb9c25,silicon,headword,false,6d9a053b-e586-4499-b0c7-439db0b614f5,silicon,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-c33548384209bce7ef6b,silk,headword,false,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-ec9f2211f9b2b5dd7616,silky,listed_related,false,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-f3b1b0caacbee97030b5,silver,headword,true,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-97a2f446da3f7f358ad6,silvery,listed_related,false,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-4090f0a91f112464aab7,similar,headword,false,1137e05a-63c6-4bcd-938d-ebcf3127b1cb,similar,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-a68d07d60ce2df96a0fb,similarity,listed_related,false,c32cd01a-c4db-492b-8ebb-3cd6144e2fe4,similarity,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-12f0c3426ee23eec0a2c,simple,headword,false,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-a5c2bb0a879d9b1f5007,simplicity,listed_related,true,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-33c63df9f32496597234,simplify,listed_related,true,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-71d20682d14e29d8b1e9,simply,listed_related,false,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-9ed8740f50ecde7fa9b8,sin,headword,true,f8287d49-ce36-4505-9ac1-57393c332a1f,sin,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-03ba7acf71408e228daf,since,headword,false,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-93b7077cab47d3beb0ff,sincere,headword,true,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-17ad267e1b78d9bebbce,sincerity,listed_related,false,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-1065bd5658fe01e2621c,sing,headword,false,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-1dbba2215c29003c1327,singer,listed_related,true,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-fe8b46d00b35951b4aad,single,headword,false,a5c88134-82ea-43ff-8f27-ac931d7e7144,single,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-99d68659ae5cf83115e8,singular,headword,true,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-280555f313c1f2e777e6,singularity,listed_related,false,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-57dbb8a4c6d6d1203867,sink,headword,true,17f87389-bd11-4f02-8e4d-f20a4b0a5618,sink,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-40aa88af2dc0254b4a55,sip,headword,false,643e6817-cc7a-4086-9fe7-1c0a520445bb,sip,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-8edff5ffe11c3644946e,sir,headword,false,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-6fd6dbdcd32701157c72,sister,headword,false,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-78f54aaa4521b3d1e3b2,sit,headword,false,ab2badc4-e57d-428d-ad2d-23caa0e7af3d,sit,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-1a9b56df7973006744e0,site,headword,true,ba27019a-05c3-4641-be98-9f9c0e0d573a,site,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-b9798f7407880d66b604,sitting,listed_related,false,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-935f1157b848a1bbcf8d,situate,headword,false,7abb50fc-10ca-436f-ae27-e2b29e9cacb0,situate,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-e094ab2af9702cf450c6,situation,headword,true,546863ff-d04e-4478-80fb-a470a612b0b9,situation,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-57b2ae3c470657664b0b,six,headword,false,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-b83651010a268fd3e1d0,sixteen,headword,false,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-ed67fcd333d3e8326a49,sixty,headword,true,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-517f9559e572aa9e52a9,sizable,listed_related,false,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-637dab26b2555a267a73,size,headword,false,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-1973907aea92f7292356,skate,headword,true,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-e7ce0ecbbeea529183c9,skating,listed_related,false,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-5370d1d1fc20b556f272,skeleton,headword,false,b75f149a-271a-4852-8800-0ea17aa4387c,skeleton,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-5a6291a44e4e9f6bac69,sketch,headword,true,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-3f8b873850219e6d66b1,sketchy,listed_related,false,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-8b018ee84af131693342,ski,headword,true,2102c614-2f9f-4c82-8ed2-655229d859b5,ski,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-5cc2b7567ca4bf0e1083,skiing,listed_related,false,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-2dd8cc6643c38965d4e2,skilful,listed_related,true,53440a60-6f42-4cac-9425-e62c5c81f954,skillful,declared_variant,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-d0716f131e5322a72a6f,skill,headword,true,d88f3c43-f7e2-4a7b-af6a-e741d7248cdf,skill,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-27b805687af9c64601b2,skilled,listed_related,true,d8a37f80-a5fd-4596-8fe8-b9e49bc18ba8,skilled,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-9b7f71ea36c07827be16,skin,headword,true,12150847-5387-4c66-9ddf-1fd9ac63bf8e,skin,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-0940f904e1bc831ae9c6,skinny,listed_related,false,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-0ced0bde8cfa01feb405,skip,headword,false,8ea87c92-1f5f-4e0a-a279-1209d2263136,skip,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-2ea4527f68b8dcf56faf,skirt,headword,false,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-3e826a28f35223a53149,sky,headword,false,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-b8a16bdff2cc75575ee3,skyline,headword,false,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-1c228036b319b14810f7,skyscraper,headword,false,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-ca718e02b5d2471bad59,slap,headword,false,48ef19ed-5c23-450d-abdc-e203f2823abe,slap,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-91f2c8ee1e5adc921216,slave,headword,true,ba309273-7fc7-46be-9b46-8466b8cd9d02,slave,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-39ff15bf31c2ba187c40,slavery,listed_related,true,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-b6f3edf5111df79509ce,sleep,headword,false,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-7a761164b9e521aa3434,sleepiness,listed_related,false,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-9c5cc66700e57d5df0b0,sleepy,listed_related,true,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-0f9c99b07da6ab3e7807,sleeve,headword,true,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-1d4cb07f303c8ea178c2,slender,headword,true,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-6d20308e48e7490ebf76,slice,headword,true,b9fc7eca-6779-42e0-9b2a-be3bb56c9559,slice,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-329aa4b46d6cf0d1ee06,slide,headword,true,062a2a19-a454-477d-a410-8abaa41113ae,slide,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-7635ec51c7b4a7aef408,slight,headword,true,4e1002a0-c420-4064-85c6-d48293dc81fc,slight,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-e91529f915ca881cda84,slightly,listed_related,true,f8c05994-d8a6-42bf-aa1d-888251475764,slightly,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-167381588e253bd20f04,slim,headword,false,9cb392ff-388b-45fe-8712-904c6a696395,slim,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-75e317b844e9f5cd6fd8,slip,headword,true,9866e2ae-678b-4a7f-8664-775eb74f80b5,slip,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-159f1f28db3f7993706a,slipper,listed_related,true,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-f4d7f71b4f2a7c13007f,slippery,listed_related,true,1c3c9b97-3600-43d5-8b4f-2ead828969d4,slippery,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-d3afae7dfa843d5889a4,slogan,headword,true,84da67bb-a2a8-43cf-994e-d5208ea94105,slogan,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-7f808fc03e7c9938c429,slope,headword,true,a63a600b-ad57-4983-8bbf-604b364e7795,slope,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-4d6e50a10a3ab55a74f0,slow,headword,false,2105bd75-6642-4ae6-9d38-0d17ecfc728c,slow,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-516c782531894029cbd6,small,headword,false,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-7a12eb962a8edd2a18a3,smart,headword,true,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-6df672109dc7592f2305,smartphone,headword,false,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-0049fa893146893f1fb9,smash,headword,true,f211e230-3990-449b-8889-8870fbfa7dad,smash,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-af9789ec1edea6592801,smell,headword,false,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-afd9d029785c4bdfe85c,smelly,listed_related,false,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-a13a6a4d58d1813da67a,smile,headword,false,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-c28bc5425fd5439e85e0,smog,headword,true,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-10a1a17fbe30e118c616,smoggy,listed_related,false,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-3ada8684ce56ee77ad98,smoke,headword,false,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-4c79495df77ef6b8b0be,smoky,listed_related,false,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-d48d777c3ce4b3557d10,smooth,headword,true,3746f5eb-b761-4a28-8cf7-e56231f514ed,smooth,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-70a2a64da95979918af5,snack,headword,false,197605f9-167f-4f17-9eee-1dbd49837aef,snack,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-a723eec938ad4b74298d,snake,headword,true,d3860da0-9a40-4369-bf1d-c343d403e0b4,snake,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-b4afe454a9351fe0813e,snow,headword,false,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-daf49754f07d08b74924,snowy,listed_related,true,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-5731157bcd08ccff4cd7,so,headword,false,81e0e31b-df36-4c76-bff5-0a1b1166b091,so,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-2ec58147e91afa8ceec7,so-called,headword,true,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-0fabf5d7d57650af02ba,soak,headword,true,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-f53bf34941b5ee0e404c,soap,headword,true,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-72814ca22c9c05bff401,soar,headword,false,761c2d12-507e-45a0-a59e-0a401e5a5ccc,soar,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-19dcc48c003caa0d0d6b,soccer,headword,true,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-f21e79c24d7f5dfc5271,sociable,listed_related,false,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-457322caac94c6580a12,social,listed_related,true,5e11be18-a95b-4680-b242-9b8db772a02f,social,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-8f0523e4d2230bc60938,socialism,headword,true,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-47bdb55e746d216f56df,socialist,listed_related,true,ea028d1b-31ff-4a38-9fa6-1e7c9805c59b,socialist,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-65d9f9aac6375c0cdf82,socialize,listed_related,false,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-f625d81c0668fe439f32,society,headword,true,f0ca4afd-be8c-43fb-a3f8-abf9ecd184e0,society,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-61b17b70d693e7b4886d,sociologist,listed_related,false,8b027268-cc0d-4636-9afa-6cbf4090be99,sociologist,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-5ba8068ec444bc95277f,sociology,headword,false,bc379bf3-3c95-46fc-a507-9db31d526445,sociology,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-0239a11c2bc23353243c,sock,headword,true,4ff5f285-c332-4a92-a471-0baf01fc0e7f,sock,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-b529da7b5b304c0f683b,soda,headword,true,1ea71b0b-099d-493c-86b3-90478e0cd735,soda,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-cc68d77ed0b28715f5fc,sofa,headword,false,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-9234f5c418cd9b7748a1,soft,headword,true,15e2a5da-b5fc-4681-ba44-03aa6cd4ab66,soft,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-57bc49599305d36eed08,soften,listed_related,false,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-ca5a65ff8b053b522192,software,headword,true,2ff05da1-5c53-4696-a1a5-c834dea99ff7,software,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-0913e2d119f36c9f1b31,soil,headword,true,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-4c58e4c02bbb709f347f,solar,headword,true,1011b225-5d55-4451-8b7f-1fe97ee0a30e,solar,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-3a69b64f55147ee77cc4,soldier,headword,false,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-15466c034f83791d4501,sole,headword,true,500fa835-123b-415d-943e-429da6e362bf,sole,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-94a6e2986515a00b686b,solely,listed_related,true,608c0ba9-2969-4eb6-91de-e6bc14817eea,solely,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-c3c2f5fe3613bbcf7831,solemn,headword,true,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-4e2b134dedf0e5b32e98,solemnity,listed_related,false,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-ab36fcd61cf1861bd2d3,solid,headword,true,35969290-a192-496b-a379-104881891a62,solid,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-ef05177cce94f8e32134,solidify,listed_related,false,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-88b214e62497ac627df7,solidity,listed_related,false,b872cbc8-d73e-43b1-a399-04dbaca3bb8b,solidity,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-18357aae2ac0a5503f10,soluble,listed_related,true,572a2966-663b-4dd4-afca-c3dec321be3c,soluble,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-454d4a6bbce2e218eca6,solution,listed_related,true,56dbe20d-3ebe-4872-983e-0787cec6536a,solution,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-08d95a5bbfcf1f969e6f,solve,headword,true,e733d044-6422-42b9-bac7-cde5b7738e5e,solve,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-054818b710de816bdb15,solvent,listed_related,false,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-1a895fd4899803961d9e,some,headword,false,cccf88a2-d27d-48db-ac17-e7864b9e5bd2,some,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-f0b206921b463ab3ee8d,somebody,headword,false,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-62aa52922db0204b6ec3,somehow,headword,true,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-55f002d24b8298de52fb,someone,headword,false,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-7ea56b2bbd0723890124,something,headword,false,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-6f15ddbf57168f0c4697,sometime,headword,true,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-b3d3bb3c5c896a79ae3a,sometimes,headword,false,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-54aa7df06bb0911fef5a,somewhat,headword,true,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-5068a91dc4e9e65eedbc,somewhere,headword,false,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-af2e97f016a4932eee31,son,headword,false,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-c9678ea814f813cc4830,song,headword,false,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-83874f2ca243737f80a2,soon,headword,false,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-e929e3440d06630730f7,sophisticated,headword,true,d3d2f43c-042b-4fa6-b8e4-f40a83668d73,sophisticated,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-19b44023dad7152dd66a,sophistication,listed_related,false,e5bc6f91-d1c6-4dce-b49b-f58e30504cc4,sophistication,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-26446cd234e6200765a8,sore,headword,true,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-95dd20e4fdf888a22ce7,sorrow,headword,true,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-0856caae8e05687653ea,sorrowful,listed_related,false,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-180e1cb256dbd0233336,sorry,headword,false,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-e33f4ded69e75611cb66,sort,headword,true,e92bc580-c1a2-4f30-92ae-06e518a2ce84,sort,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-72a23ed24b69c862ae78,soul,headword,true,78d957af-93ed-4290-b9d0-05e9573959a4,soul,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-28f29a144215268374fb,sound,headword,false,534fc9a5-479a-4c4f-bd7f-4644831af121,sound,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-eb8ae719bccd7b2d50f0,soup,headword,true,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-515ad7410a1f9937d3dc,sour,headword,true,4128e635-94f2-46b5-a282-7615c3734429,sour,exact,pending_content_review,同词命中仅建立审核入口；不自动复制释义、拆词或巧记。
cet4-w-bd20b316ae515f3107dc,source,headword,true,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-d440e34da9dc925b2264,south,headword,false,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-3e50a7ee12ce92f13342,southeast,headword,true,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-32eccbafd2d0e35f159a,southeastern,listed_related,false,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-9b21df8b3af5dfe653d9,southern,listed_related,true,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-b92974818f516f89245d,southwest,headword,true,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
cet4-w-3952cc12d9c881132b51,southwestern,listed_related,false,,,none,new_content_required,无六级同词；后续查找有证据的词族关系。
